Features,Type
"[-266.70163    138.51608    -62.9641      -6.9055104   -7.907911
  -43.145145     7.202333     3.8524287  -17.219204     3.7218633]",discomfort
"[-561.0577     134.16763    -35.180138    25.941326    28.089376
  -15.898326    14.865447     9.110554    -9.325012     7.8127084]",discomfort
"[-273.57068     30.179474   -55.13896     -6.1486244   -1.6038631
  -15.057636     8.841404     1.533971   -12.053826     7.0731287]",discomfort
"[-409.83008    139.97742    -57.83485     -4.1811037    3.5881934
  -36.810955     5.440063     9.355053   -14.796571     0.8983808]",discomfort
"[-210.44048    94.23116  -110.67949     6.422441   -9.778805  -29.65912
   26.250648  -17.54398   -16.808966   11.266926]",discomfort
"[-136.50401   130.76532  -107.89482   -22.431513  -17.429823  -32.007034
    9.705678  -11.135747  -16.679264   12.110817]",discomfort
"[-655.4871     172.15314    -48.369434   -14.508872    10.332295
  -21.74689     -2.074966     3.4390657   -9.014174    -3.6336005]",hungry
"[-2.9254007e+02  1.6399010e+01  6.9685421e+00  2.1145861e+00
 -1.5942100e-02 -1.8330462e+00 -1.7578357e+00 -3.3051810e-01
  6.4897500e-02 -3.4101954e-01]",hungry
"[-280.60956    120.7812     -70.923065   -32.252537    26.796125
  -17.114897   -20.797672    11.950299    -6.8826895  -17.903288 ]",hungry
"[-211.44493      79.200195   -112.2423      -60.352394    -14.608694
  -25.810587     -0.48892322   18.660536     -2.8977554    -3.180905  ]",hungry
"[-229.82774      95.22762     -36.127197     -0.38511243   -3.9381876
  -25.540516    -14.723512    -13.069605    -10.815497     -7.794183  ]",hungry
"[-5.6727399e+02  1.1212883e+02 -2.6066202e+01 -1.3941733e+01
 -1.2866211e+00 -1.2990822e+01 -1.0130079e+01  1.0376770e+00
 -4.0634283e-01  6.4845794e-01]",hungry
"[-68.82239   108.04342   -68.17325     2.8166568   5.029076   -6.483153
  -9.319287  -23.035955  -15.240879    2.029278 ]",hungry
"[-348.20746     52.447987   -16.56393    -15.665141    -1.2536128
   -2.7383072   -3.4367352   -1.9632726   -7.415111    -7.294735 ]",hungry
"[-330.65048      24.29551       5.8012614    -0.75905514   -1.0748764
   -1.1540151    -2.591147     -4.5449204    -6.7498555    -8.069308  ]",hungry
"[-281.20795    107.93686    -63.863514     2.6502879   10.6718855
  -17.18169     -8.274454   -10.339008   -15.673138     4.052506 ]",hungry
"[-297.69458      54.123028    -64.46996     -34.188454     -0.96963257
   -8.723715    -10.747694    -10.786392     -9.989641      5.6541433 ]",hungry
"[-281.8886     106.73928    -40.79581     -9.49141     -5.902009
  -19.35131    -16.205101   -27.481186   -12.3389845    4.088172 ]",hungry
"[-2.84584137e+02  8.66887283e+01 -2.42678070e+01 -4.52075386e+00
 -2.12596393e+00 -1.46616163e+01 -1.27289715e+01 -1.62987747e+01
 -1.28993740e+01  2.15310097e-01]",hungry
"[-259.1531      86.31542    -50.774563    -3.9912555   -5.395354
  -34.59434    -19.811895    11.549539   -13.411355   -15.45172  ]",hungry
"[-2.1678401e+02  2.1464828e+01 -2.3525539e+01  8.8726864e+00
  7.7291255e+00 -6.5858812e+00  1.1489403e+00 -3.4159348e+00
 -7.9499731e+00 -8.5584149e-02]",hungry
"[-465.61792     63.862495   -25.804354    17.853638     4.45547
  -12.113514     3.9602385   -4.336552    -7.3851137   -3.1039412]",hungry
"[-239.8839     122.95785    -75.88944     -2.8414295   -5.786376
  -40.254482    -8.856857    -9.674077     3.6710188    3.9978864]",hungry
"[-287.79056     155.47609     -44.309444     16.629541     24.504463
   -2.719863      0.59981763   14.424925      0.9650449     1.9443487 ]",hungry
"[-270.24774     73.75529   -130.64897    -51.51045     -2.5035763
  -49.838757    -6.8602104   26.920805    -9.396515     1.857064 ]",hungry
"[-473.31448    113.21808    -53.83054      2.3186266    7.313286
  -30.517029    14.227718     8.110929   -23.480734    10.012284 ]",hungry
"[-208.70842     97.83557    -67.06938     -1.2683121  -17.065495
  -20.873755     3.202525   -12.906163   -17.820105    -2.0445788]",hungry
"[-316.77676    66.94124  -137.7867     -4.762846  -30.789572  -56.673996
   20.401537  -16.076792  -18.645937   10.372322]",hungry
"[-151.72049     52.651134   -67.550156    23.025394    -6.3769383
  -27.158377    27.625887    -6.2756577  -17.337154     4.806129 ]",hungry
"[-159.00023      8.184393  -102.10779     -1.2919296  -16.552324
  -24.338017    31.259819     3.4221754    1.1353083    9.555339 ]",hungry
"[-2.3782584e+02  1.4543518e+02 -7.8160156e+01 -2.1573710e-01
  2.2921188e+00 -5.5178078e+01 -7.3351383e-02  1.0158675e+01
 -2.0144152e+01  5.3675995e+00]",hungry
"[-190.03316     69.97417    -19.416784     4.5034413    8.117828
  -17.576504    -4.614398    12.501085    -4.448891    -8.553246 ]",hungry
"[-198.69518     74.797714   -59.490417   -10.985371   -21.080252
  -42.02954     15.967665    11.6528425  -28.224411    -5.287724 ]",hungry
"[-220.47621     94.10971    -47.69119    -33.888535   -32.12444
  -12.189998     6.557572     6.2968454   -9.994453    -6.333619 ]",hungry
"[-253.40215     42.442307   -37.434925   -44.39443    -22.97804
  -15.048584     3.3608732   16.19912      5.43502     -3.7180345]",hungry
"[-3.2766312e+02  1.5588298e+02 -5.8811253e+01 -1.0819259e+01
  1.4658931e+01 -1.0435341e+01 -6.0655460e+00 -1.1601399e-01
 -3.8651862e+00 -4.4039268e+00]",hungry
"[-395.5163     122.72268    -29.1162     -11.35906     -9.396146
  -29.751276    -3.2330463   -5.240452   -13.568282     3.492191 ]",hungry
"[-275.47903     90.43684    -81.14266    -77.64787    -20.0511
  -15.799631   -21.999853     2.403729    13.340002     2.9918964]",hungry
"[-261.604       54.458267   -84.94086     -6.9664507   -4.9749966
  -30.105547    -9.445457    -4.926469   -11.414574     1.6402872]",hungry
"[-228.60596    126.71674    -48.38463     -9.024106     5.826226
  -28.823715   -11.739452    -4.6195984  -16.364365    -8.205409 ]",hungry
"[-301.49393      68.84536     -22.970713     -0.46057376   -8.938106
  -19.783867     -3.458186     -6.873706    -10.703506     -3.05106   ]",hungry
"[-281.68457     25.87088    -34.78488    -24.290955   -18.313381
   -8.155172     8.671172     5.7233357   -1.2508531    2.0259116]",hungry
"[-335.8076     104.621445   -22.917149     5.3073297   23.914812
  -30.752443   -28.902872     6.355983    -9.619357   -22.737146 ]",hungry
"[-201.03847    126.54478    -86.295006   -11.894016    15.587542
  -47.947163   -17.310009     7.9170313  -15.355174     4.6215296]",hungry
"[-222.2207     158.9992     -48.243935   -17.2684      20.340094
  -25.618977   -26.271452    -1.1000035  -12.110972    -5.0900273]",hungry
"[-437.09503    173.85313    -49.03138      1.0787832   23.53835
  -20.154408    -1.81876      6.1444592  -15.618024    -4.3354964]",hungry
"[-272.81342     111.614105    -10.781959     -2.9123478    19.939371
   -0.81659615   -4.241166      3.3016675    -5.1802125   -14.82182   ]",hungry
"[-2.8240332e+02  5.1612011e+01  1.0424559e+00  5.7619061e+00
  5.2512703e+00 -8.8904123e+00 -1.2745973e+01 -3.7985830e+00
  1.6818541e+00 -1.6474307e-01]",hungry
"[-480.0165     111.25832     -8.223093     9.585562    25.175467
   -8.40547     -4.619176     5.7325497   -9.297948    -4.6399736]",hungry
"[-249.43283    105.266365   -66.77838    -17.40868     -2.942783
  -34.54221    -11.825324    -4.2091627   -7.5419035    9.740356 ]",hungry
"[-253.15985     87.395485  -117.993256   -42.42262     -3.5221958
  -36.12121    -11.864376    -7.944393   -15.590211     6.799453 ]",hungry
"[-347.7456     141.12065    -19.16608     41.393257    26.11498
   -9.065057     4.22477     -8.368589    -8.450232     3.1206138]",hungry
"[-260.42007     67.3025      -5.3023643   -4.619084     2.031329
   -9.132286    -8.0538645   -3.8413231   -6.7661924   -4.974833 ]",hungry
"[-475.32547   108.44051  -120.56765   -40.332584  -10.106499  -30.964233
  -16.406866   11.028636  -12.099289   -3.845865]",hungry
"[-309.52603    144.13705    -60.666706     8.294951    -2.970769
  -28.809797     2.159976   -12.881375   -11.259062     2.0147839]",hungry
"[-422.42154       3.6468189    -4.4010415    -4.2193394    -1.3782586
   -0.7095081    -1.6581873    -1.0405818     0.46469927    0.7077945 ]",hungry
"[-464.52863     46.35001     -4.5947995    0.9183062    4.9259286
    1.434677     3.591441     6.7386103    2.7283173    2.2758255]",hungry
"[-242.98608    169.49873    -50.20864    -11.021957    30.551493
  -17.01729     -3.6798534   15.544571   -10.313282    -6.5710144]",hungry
"[-145.54431    146.79956    -44.302063    12.730929    22.401043
    7.919176    -6.436921     3.35514      1.0942292   -4.480884 ]",hungry
"[-175.42888     89.780685   -58.228718    10.767015    17.194677
  -14.801524    11.584362     8.033938   -10.770015     4.8091316]",hungry
"[-413.73203    113.44071    -40.665825     1.265028    -0.8572647
  -26.798758     1.4856851  -10.89797    -19.783056    -0.565005 ]",hungry
"[-277.5011      16.672018   -22.272327   -19.031559    -9.395796
   -1.2471592    7.497347     6.1304836   -0.5528376   -1.3108888]",hungry
"[-2.6578177e+02  1.6675441e+02 -5.8207382e+01 -1.8335062e+01
  1.1706898e+01 -2.8850031e+01 -1.0904913e+01  7.1854544e-01
 -9.6478329e+00 -2.1004157e-01]",hungry
"[-352.4915      95.250916   -75.0916     -11.396865   -34.300377
  -35.06092     -5.7142706    2.570883    -6.202284     8.428249 ]",hungry
"[-484.18146    96.12784   -12.272527  -18.176462  -14.176259  -16.652428
    4.095955    1.441301  -15.029987  -12.202968]",hungry
"[-571.5661      89.666405  -106.51295     -5.792324   -22.57429
  -32.81525      8.761406   -17.972248    -9.825044     4.3105965]",hungry
"[-421.06265    101.62887    -89.829834   -33.55533      5.1197343
  -31.55807    -25.962584     0.8773212  -15.210491   -10.698486 ]",hungry
"[-508.25626     74.737625     2.953004    -9.437859    -1.4021775
   -3.8881526   -1.246425    -1.8111544  -10.027298   -10.210433 ]",hungry
"[-235.55432    168.18233    -75.66089    -16.54823      6.4145074
  -46.12643     -9.303369     3.6030612  -19.452       -3.0514922]",hungry
"[-277.79373    112.45259     -4.6248813  -24.721125    -5.579895
  -11.237558    -9.276054     1.1738687   -3.9715948  -10.0659685]",hungry
"[-4.8665714e+02  1.4316269e+02 -8.6874382e+01 -1.4891928e+01
 -1.6335001e+01 -5.3390915e+01 -2.7156579e+00 -1.7915323e+01
 -3.0255625e+01 -5.0869633e-02]",hungry
"[-328.54663    170.23705    -71.80659     -8.606998    -0.4504602
  -44.728935    17.593794    18.988556   -24.674334    -1.9570824]",hungry
"[-391.42734    60.981934 -101.76211   -32.450638   10.350996  -44.69491
  -23.534607   19.574102   -4.532504  -11.655357]",hungry
"[-223.51643    28.296843  -88.36249   -28.840944    6.520989  -15.05069
    4.45644     8.930848   -9.63601    10.215148]",hungry
"[-181.35385      39.24588     -35.412895     -5.4258003     8.285151
   -9.924103     -9.513863      0.24966452   -9.717131     -1.8519967 ]",hungry
"[-158.51587     77.568794   -96.024055   -29.296206   -12.620167
  -24.0885      -8.8213215   11.87419     -5.1621      -2.334734 ]",hungry
"[-108.645996    60.014057   -98.584755    13.074377     4.059392
  -31.398378     4.387334     3.5690532   -7.796925    17.906693 ]",hungry
"[-445.3418      44.06761    -70.55079    -37.44228     16.001087
   12.116237    -9.298238    -8.196299    -5.3316975   -3.3400016]",hungry
"[-4.9595544e+02  5.8456512e+01 -3.3294769e+01 -2.1180294e+01
 -7.4329764e-01 -4.3301636e-01  3.9903409e+00 -5.7134008e+00
 -1.1249776e+01 -2.8175435e+00]",hungry
"[-287.8975      29.061993    -8.965198    -3.1206136   -0.6701771
  -10.375506    -6.3261204   -4.476225    -9.470656    -5.9774303]",hungry
"[-3.8197983e+02  7.9081207e+01 -4.0642189e+01  8.3121557e+00
  1.4992696e+00 -1.5479977e+01  5.6736350e+00 -2.9822132e-01
 -1.0886078e+01  2.8362894e+00]",hungry
"[-349.57422   118.824486  -37.81155   -18.757532   12.14827   -20.99915
  -16.130573    4.233837   -8.835385  -10.449004]",hungry
"[-225.00087    146.29713    -77.311966   -22.456028    13.171995
  -39.291508    -8.164151    21.555435   -12.673777    -2.4938188]",hungry
"[-109.805626    95.5764     -60.989483    -2.5061767  -11.275024
  -18.136726    -5.5630274    9.113903    -5.8580384   -7.318028 ]",hungry
"[-117.62075    113.65167    -29.464989    -4.396096    18.478712
  -15.907042   -23.858585    -4.2015243  -14.186144   -14.4053755]",hungry
"[-256.47266    149.50635    -65.63305     19.696972    15.777899
  -37.110916    -0.891786   -17.42376    -24.311153     4.6946383]",hungry
"[-316.245     169.32288   -24.984554  -11.44251    28.00248   -19.445385
  -23.598463    8.123698   -9.110168  -17.970018]",hungry
"[-161.37134     94.58953    -36.078415    -9.899169    18.262691
  -19.744541   -21.115742     5.590427    -6.7296886  -15.212352 ]",hungry
"[-186.96428    124.22655    -63.26015    -32.728386    24.867031
  -10.119971   -24.300991    -4.438674    -9.599532    -5.9701924]",hungry
"[-2.1005620e+02  8.1038513e+01 -6.6729187e+01 -1.5963597e+01
  1.8107887e-01 -3.6441177e+01 -7.3426962e+00  2.3668668e+00
 -1.3462293e+01  5.7745490e+00]",hungry
"[-265.02066    129.75224    -89.09387      2.864869    18.173248
  -52.768955    -9.701896     7.749929   -20.332796     5.1063395]",hungry
"[-198.51523     46.24015   -102.32017    -39.305313     4.7562513
  -20.502876    -3.0831904    3.6484911   -6.799419     6.4359417]",hungry
"[-307.608       42.42386    -12.335899     2.7613328   -4.372425
  -17.770502     2.8872166    3.1508782  -12.427492    -9.880061 ]",hungry
"[-165.89745    117.05008    -46.118923    -6.7878537   -7.5894237
  -28.475552    -0.9056957  -14.120514   -13.867884     4.9976544]",hungry
"[-2.0663348e+02  1.4299245e+02 -4.3697304e+01 -3.2614410e+01
  5.0130099e-01 -1.0871295e+01 -7.3842912e+00  9.5278479e-02
 -2.0817022e+01 -1.3725926e+01]",hungry
"[-244.77995    106.46025    -21.932188    -5.049941     0.6418588
   -4.906327    -2.8526502   -1.4814576  -13.242314    -7.298311 ]",hungry
"[-170.27635     155.71706      17.737492     10.1050625    11.521198
    2.8907506     0.82770574    1.6287549    -1.8527374    -3.4089444 ]",hungry
"[-277.8509     144.89655    -62.733013     7.7142158   34.430775
  -25.496529    -0.5240548    2.78263    -28.672186    -1.3331983]",hungry
"[-308.46317     129.4414      -65.71183      35.17382      11.512303
  -25.307348      8.984369    -26.26226     -15.043699     -0.80040747]",hungry
"[-220.42107     97.467995   -47.63067     20.248058    -3.3158288
   -8.596946    24.052246   -17.303091   -14.041834    -5.624828 ]",hungry
"[-209.89952     103.85736     -31.346766     19.520273      8.953776
  -16.05389      12.208308    -10.998742    -19.054342     -0.73243356]",hungry
"[-215.0693     126.866455   -43.35227     10.689063    -4.802357
  -53.413692    -1.3382453    2.6659334  -25.919373     2.5043907]",hungry
"[-153.19469    154.44035    -53.01506     11.305825    15.0429735
  -35.055077    11.11722     13.157127   -25.936476    -1.2118706]",hungry
"[-164.35178     60.76324    -95.270355   -37.19644     21.101116
  -23.96043    -23.759893    10.158538    -4.3218384   -7.396019 ]",hungry
"[-112.17459     88.28336    -85.32996     35.970253    -9.716739
  -35.960403    25.635088   -18.208706    -8.317588     4.8380775]",hungry
"[-181.69827     39.459347  -100.38933      4.9743133   -3.134574
  -47.70486     17.2158      -1.9675685  -17.409256     6.1524935]",hungry
"[-102.45871    71.25062   -55.835228    9.935495  -17.07897   -13.14572
   13.04604   -15.053965   -5.560021    7.471256]",hungry
"[-378.93637     57.42272   -110.84296    -12.175778   -15.505199
  -14.851754     5.8593125   -9.457168    -6.6308136    8.924503 ]",hungry
"[-605.4624    119.55595  -167.95528   -80.07855    10.723482  -44.5856
  -19.444359   18.402582  -19.480753   -8.750719]",hungry
"[-592.64374    130.84471    -61.169563    -4.7465663   14.582391
   -5.7059565  -13.803747    -1.3910587   -2.812471    -2.3029888]",hungry
"[-346.35938     74.21083    -58.56083      8.271746     1.0643886
  -19.437984    18.598211    -5.436386   -19.825563     3.5081506]",hungry
"[-163.49773     57.566025   -63.14343    -18.60409      3.265108
  -25.254961    -2.7513156   11.325227    -7.962366    -4.465051 ]",hungry
"[-420.16757   178.35765   -61.945583  -28.744131   23.419765  -29.260221
  -16.028698   22.323277   -9.264496  -18.586494]",hungry
"[-2.7743988e+02  6.6724420e+00 -1.6510824e+01 -1.2762323e+01
 -4.1372895e+00 -1.5778424e-02  3.9434500e+00  2.2877252e+00
 -1.9738864e-02  4.0609607e-01]",hungry
"[-620.94635    116.47488    -80.62626    -30.212992    -2.9972284
  -26.73198     -5.6211815    6.133172   -15.784116    -5.108042 ]",hungry
"[-410.53033     60.79518   -162.33786    -71.29785     19.211746
   -6.8623796    4.8465476   16.184124    -1.617635     3.8799171]",hungry
"[-328.42096     75.8802     -28.408175   -33.476204    -6.460561
  -12.163772   -10.007845     1.1484247   -4.4632072   -6.877249 ]",hungry
"[-437.41922    148.62761    -50.088947   -28.404308     7.7596116
   -9.110233     3.8612802   -1.8345906  -19.195572    -6.82758  ]",hungry
"[-405.49017    144.20248    -56.200333   -27.032093     8.860381
   -7.030161     9.456708    -1.0022228  -18.824667    -4.189416 ]",hungry
"[-300.95148     79.17255    -27.271196   -18.86887     -5.629681
  -14.798367    -6.00003     -1.7584323  -10.577849    -6.8526297]",hungry
"[-383.33475     115.005104    -16.465382    -11.811655      0.8983872
  -18.606157    -24.267683     -0.96641254   -3.4650083   -14.493301  ]",hungry
"[-344.8224    101.640884  -43.52065   -11.984991   15.984464  -26.540665
  -19.997318    7.417512   -2.161427   -6.257702]",hungry
"[-2.5432677e+02  2.6994690e+01 -2.1860929e+01 -1.6521574e+01
  4.1919365e+00 -1.1423062e+00 -8.2865534e+00 -2.5447218e+00
  2.2160542e-01 -3.8896339e+00]",hungry
"[-385.55673     37.910664   -83.18509    -41.529877    10.491884
   -6.4374666   -5.6171885    7.476378     1.856158     4.906518 ]",hungry
"[-2.4653920e+02  8.4831421e+01 -8.3719688e+01  3.1063432e-01
  9.6328573e+00 -2.2008312e+01 -1.2628831e+01  4.4824502e-01
 -9.9274788e+00 -3.4731630e-02]",hungry
"[-195.3566      79.05832    -76.69511     15.309686    12.457746
  -35.868122    -6.6792493   13.8057575  -15.885301     5.01014  ]",hungry
"[-470.0615     122.21393    -27.086859   -21.623283    12.1531315
  -13.890428   -20.08862     -4.4675894   -9.749134    -8.939407 ]",hungry
"[-292.52557     88.54038    -67.518295   -31.202908     1.8033102
  -24.464445   -12.844364     4.63071     -5.1894484   -4.858438 ]",hungry
"[-236.3135     63.81744   -95.01382   -22.368334  -17.786966  -35.026608
  -11.505554   10.283103   -8.647877    0.279455]",hungry
"[-191.05765     93.25622    -19.299614     1.0043957   -2.540223
  -17.800503   -14.117146    -6.3107686   -8.860998    -5.9452   ]",hungry
"[-7.4155670e+02  6.0951012e+01 -6.8348984e+01 -9.6014156e+00
 -2.2378080e+00 -3.0599182e+01 -6.9872589e+00  5.8187704e+00
 -9.6037502e+00  6.8666190e-01]",hungry
"[-6.1025958e+02  1.1909126e+02 -5.7007603e+01  1.9461920e+00
 -1.7701459e-01 -2.6144526e+01 -4.9421968e+00  3.7995550e-01
 -3.2485278e+00  6.3830929e+00]",hungry
"[-350.54593      95.39224     -35.89569     -14.980353      1.8934611
   -4.363118    -20.023357     -6.963751     -0.75996256   -4.9126573 ]",hungry
"[-527.19415     90.31328    -49.694584   -22.933685    -1.9961553
  -24.251669    -8.400142     4.5634637   -2.4492452   -4.7417326]",hungry
"[-2.6685526e+02  2.1763186e+01 -1.9793165e+01 -1.2851657e+01
 -1.7290497e-01 -8.4379320e+00 -7.3737421e+00  1.5848925e+00
  5.4217362e-01 -2.0256977e+00]",hungry
"[-2.4446477e+02  5.4502090e+01  1.5905956e+00 -1.3711969e+01
 -3.7310903e+00 -4.4770985e+00 -8.1729345e+00 -7.5073242e-02
  6.8439851e+00  2.7268228e-01]",hungry
"[-271.016       70.3906    -131.00462    -48.350723    -5.786765
  -42.960003    -0.7213369   17.308292    -8.004181     6.1570415]",hungry
"[-248.41373    109.630356   -28.10295     -4.2423434    6.824952
  -10.854594   -12.112476     3.11261      2.7583003   -1.5581477]",hungry
"[-284.7723    102.76766  -155.98581   -41.585888   11.42776   -65.15741
  -15.449484   17.917316  -31.149511  -11.099916]",hungry
"[-151.73273    118.050415   -76.83014      8.114224     2.3648183
  -15.454859    13.342251    -3.3360186   -5.3103037   10.623174 ]",hungry
"[-4.15343353e+02  6.54077759e+01 -2.03769646e+01  7.81287336e+00
  2.38578141e-01 -1.39364605e+01 -9.78478241e+00  2.98469758e+00
 -6.31447935e+00 -7.19228077e+00]",hungry
"[-3.88717926e+02  1.42542679e+02 -1.08655396e+02 -5.97208443e+01
  1.88800251e+00 -6.15729141e+01 -5.09662857e+01  2.04079729e-02
 -2.05870018e+01 -2.15134754e+01]",hungry
"[-220.86113     42.91328    -21.701544   -10.062313    -6.4225574
  -14.643739    -0.4036352    4.18571     -5.8349466   -4.2116327]",hungry
"[-292.3511        1.4713925   -17.330296     -4.138255      5.5968733
   -0.95950013   -2.1495633    -1.5973102    -1.8139495     1.3538376 ]",hungry
