Features,Type
"[-352.33368      96.669014    -36.77139      -5.6607256     9.956966
   -5.0741353   -28.951277     -5.178135     10.946426      0.9737562
   -4.1949463    -2.4036033     0.5636228     0.42028153   -5.6603394 ]",belly_pain
"[-4.3407025e+02  1.0211247e+02 -4.8689568e+01 -4.3214729e+01
 -9.6812553e+00 -2.4217928e+01 -1.9948385e+01 -4.4045324e+00
 -6.8677735e+00 -1.1300509e+01 -1.5786426e+01 -1.5371446e+01
 -4.4711380e+00 -1.7397888e-01 -1.4197264e+00]",belly_pain
"[-252.5626      62.151142   -17.146002    -9.914964    -0.3431744
  -17.572731    -6.686888     3.9662337  -10.744786   -11.182004
   -2.0194085   -7.2281413   -8.109004    -3.0197968   -4.80515  ]",belly_pain
"[-410.26178     67.52915   -148.22061    -50.620945    -5.4547343
  -27.793415    12.489198     0.8911534  -16.66972      7.897878
   -1.533234    -8.454719     3.7436106    3.2845025    9.4723835]",belly_pain
"[-2.5412866e+02  1.0549158e+02 -8.0394569e+01 -2.8933224e+01
 -5.0631275e+00 -7.9044251e+00  1.5182495e-01  8.6947212e+00
 -8.3722305e+00 -9.4783936e+00  1.0937775e+00 -3.2311866e+00
 -9.9867315e+00 -3.1455045e+00  6.0115852e+00]",belly_pain
"[-71.913345   26.595343  -79.75044     5.563544   12.72832   -25.09001
   2.04996    16.841707  -30.656717    2.1123867   3.6462185   0.6497463
  -9.894903   -4.7686076   2.141863 ]",belly_pain
"[-222.67982    155.94446   -128.87015    -23.766567    40.669537
  -50.325428   -13.125149    40.73401    -16.643763   -21.829025
   10.519317   -10.923444    -6.9672575   12.611495    -9.018485 ]",burping
"[-3.6176779e+02  1.4487566e+02 -8.7434029e+01  1.0873485e+01
  3.0583351e+01 -3.6190269e+01 -1.9445728e+00 -6.6360861e-01
 -1.8557858e+01  3.5497901e+00 -1.6067057e+01 -2.1748756e+01
  6.9662185e+00  2.5852713e-01  4.2837024e+00]",burping
"[-279.10855      57.134445     -2.8257616    -6.4109807     1.4285238
   -4.623733     -3.370141      0.43158326   -3.1635754    -5.302434
   -4.506677     -5.0255427    -3.6786044    -3.029506     -5.1130977 ]",burping
"[-208.95142     81.37104    -36.59527    -15.4512825    6.437896
  -20.236393   -14.35395      2.5447383   -7.1928873   -7.70986
   -1.615642    -5.701435    -3.43981      1.3599628   -1.8204054]",burping
"[-134.40303      62.32974     -83.71415       0.39333424    5.4566755
  -18.260489     13.60288      -1.915539    -18.488321      2.3197002
   -6.202877     -1.6441619     8.666008     -1.0282128    -0.7093634 ]",burping
"[-311.15216     132.38454     -52.014442     11.254346     22.625479
  -40.715816     -8.185514      7.1295905   -23.189163     -4.328665
   -0.40474606  -17.19986      -6.216357     -5.162811    -11.669823  ]",burping
"[-230.26324     40.86946   -125.166        6.1018367   -6.3637247
  -54.628613     0.3906669   -9.544726    -8.297534    11.475253
  -15.504395    -2.8378015    9.243568    -4.801905     9.518453 ]",burping
"[-342.18774     117.97652      15.058314    -10.535919     -0.47331086
  -10.209672    -19.194193    -15.492965    -14.8570175   -13.546153
   -9.181367    -11.997389    -14.615215     -8.372659     -4.4415946 ]",burping
"[-197.32686     162.95634     -71.98974     -23.122484      4.435392
  -42.269577    -14.587149      8.536644    -22.407137     -7.6396794
    6.6653767   -17.781315    -11.6837225     0.42519894  -10.017162  ]",discomfort
"[-271.32477     167.69528     -42.911762     16.213203     10.528482
  -18.674227     -5.016042     11.758631    -12.505478     -9.122164
   -0.43934125  -14.653642    -12.571231     -3.4481132   -11.172077  ]",discomfort
"[-304.2586       66.31935     -37.49523      -5.5823097     0.46240538
   -7.8288436    -8.671713      3.8446171    -3.4408605    -4.1833053
   -0.8637004    -5.059049     -1.3245041     2.7959576    -4.505943  ]",discomfort
"[-379.6823     137.67068    -40.965206    -8.47562     14.251607
  -17.645927   -20.972338     2.0518682   -7.0255775   -8.259687
   -1.1466211  -10.455131    -9.812838    -1.6460091   -6.8202953]",discomfort
"[-177.75665    117.77251    -47.83028     -7.918399   -14.349543
  -26.000961    -6.0376945    5.418488   -10.2664385   -7.0787306
   -2.9459338   -6.284576    -3.2325823   -2.6889584   -2.0817828]",discomfort
"[-163.21344     68.70304   -112.99151    -43.970924    -8.21962
  -47.99781     -6.7629333   19.62899    -11.829294    -1.3792378
    9.026869    -6.6214223    1.6493713    5.631988    -4.3256855]",discomfort
"[-288.87457    158.1565     -52.222584    -9.5368805   38.382557
  -15.682252   -11.605103    14.321997    -7.3887205   -1.9523442
    9.565734   -16.619678   -14.607402     4.2448387  -13.175821 ]",discomfort
"[-198.58438     124.55972     -36.992447    -26.75689      -2.3848681
  -18.787222    -21.967438     -1.9367416     0.60111797   -5.4144726
   -4.676162      1.6697139     2.25462      -4.3697968    -7.817757  ]",discomfort
"[-172.7493       57.652554   -112.17687     -41.63255      -5.1676507
  -11.79954       3.341382      4.6814656    -9.878481      0.65947515
   10.189709      9.034645      7.977227      5.896027      3.7421968 ]",discomfort
"[-4.8400360e+02  1.6131233e+02 -4.8593594e+01 -1.0431639e+00
  1.5996602e+01 -2.0693899e+01 -1.7719849e+01  5.0661974e+00
 -7.3343754e+00 -6.3655839e+00  4.0971699e+00 -7.4650984e+00
 -8.0305796e+00  3.7655011e-01 -9.0649424e+00]",discomfort
"[-3.1862106e+02  2.0187712e+00 -2.0178810e+01 -3.0953779e+00
 -1.3132782e-01 -4.8531628e+00  3.3167098e+00  3.9225608e-01
 -3.4010248e+00 -9.5500566e-02 -1.4799480e+00  9.8839328e-02
  3.0706050e+00  1.4620130e+00  1.6103828e+00]",discomfort
"[-194.41922     96.03363    -77.86899     26.19569     10.649642
  -30.66044     15.551802    -4.7805943  -21.618387     9.85001
   -7.753782     0.4802334    8.238855   -14.053469    -2.7828615]",discomfort
"[-382.0935      150.27235      -1.2317849    -3.7298262     7.6617837
  -11.934935     -2.7669036     1.9592723    -2.2594209     4.7851176
   -1.020648     -6.397539      0.50323206   -3.045182     -4.502147  ]",discomfort
"[-514.7173     187.3478      -3.0432756   -4.0595174   30.641966
  -11.545641   -22.135637     7.997554     1.6084827  -12.8139105
   -3.0050178   -2.262834   -10.929175    -7.363776    -2.5367305]",discomfort
"[-3.4963953e+02  1.7863205e+01 -1.6199423e+01 -2.5394764e+01
 -9.0030413e+00  3.9079463e+00  3.0961452e+00 -1.6146469e+00
 -2.5606186e+00 -9.4304666e-02  1.8600079e+00  2.5376065e+00
  2.3086603e+00  1.0751839e+00 -1.4703033e+00]",discomfort
"[-4.1691879e+02  1.1947132e+02  2.2358395e+01 -1.1384609e+01
  5.8085275e-01  3.0268476e+00 -3.5311782e+00 -5.7484231e+00
 -8.2607689e+00 -7.9795752e+00 -1.7602898e-01  6.1614146e+00
  4.8044534e+00  9.1172598e-02 -3.8490777e+00]",discomfort
"[-359.47452    140.08067    -21.98508    -16.425251    -2.544008
  -10.130706   -23.524076   -16.400343    -7.6146655   -2.5302322
   -1.4790959   -2.004831    -1.193558    -2.3408728   -8.666355 ]",discomfort
"[-441.49442    144.316       -2.0003622  -32.20814      1.9690669
    8.243789    -2.327308    -7.628262   -10.294287    -4.7109084
    3.1552463    1.106922    -3.4172018   -3.6396606   -4.5207987]",discomfort
"[-279.6972      114.75263      -4.88967     -31.757578     -9.82865
  -17.20433     -26.899925    -11.736066      2.9416528    -0.90122056
   -5.6068707    -1.2124218    -2.4643512    -9.626884     -8.52669   ]",discomfort
"[-142.95882    128.74641    -48.57556     -4.0677996    9.371795
  -10.868138     2.2079499   14.863167    -6.848707   -11.381019
   -9.053858   -14.088047    -8.93338     -2.793887    -1.2957935]",discomfort
"[-2.8876038e+02  8.7613029e+00 -1.9128458e+01 -1.8606226e-01
 -2.8013198e+00 -1.0737015e+01  5.4788957e+00  6.5202446e+00
 -6.4239879e+00 -1.7121442e-01  8.9843917e-01 -2.7172987e+00
 -2.0550115e+00 -6.6999854e-03 -2.5478464e-01]",discomfort
"[-266.70163     138.51608     -62.9641       -6.9055104    -7.907911
  -43.145145      7.202333      3.8524287   -17.219204      3.7218633
   -7.2625966   -12.372512     -0.70294434  -12.862602     -8.352898  ]",discomfort
"[-5.6105768e+02  1.3416763e+02 -3.5180138e+01  2.5941326e+01
  2.8089376e+01 -1.5898326e+01  1.4865447e+01  9.1105537e+00
 -9.3250122e+00  7.8127084e+00 -1.6306318e+00 -6.7317209e+00
  3.0755777e+00 -5.9465876e+00 -2.0664628e-01]",discomfort
"[-273.57068     30.179474   -55.13896     -6.1486244   -1.6038631
  -15.057636     8.841404     1.533971   -12.053826     7.0731287
   -0.6816307  -10.165947    -4.2059197    1.2234356    3.2902746]",discomfort
"[-409.83008    139.97742    -57.83485     -4.1811037    3.5881934
  -36.810955     5.440063     9.355053   -14.796571     0.8983808
   -4.500795   -13.101985    -2.9109035   -9.045125    -6.6014104]",discomfort
"[-210.44048     94.23116   -110.67949      6.422441    -9.778805
  -29.65912     26.250648   -17.54398    -16.808966    11.266926
  -22.748112    -5.523325     8.811511    -9.154316     5.4221673]",discomfort
"[-136.50401    130.76532   -107.89482    -22.431513   -17.429823
  -32.007034     9.705678   -11.135747   -16.679264    12.110817
  -14.502275   -11.309578    11.74782     -2.0556324    7.2976346]",discomfort
"[-6.5548712e+02  1.7215314e+02 -4.8369434e+01 -1.4508872e+01
  1.0332295e+01 -2.1746889e+01 -2.0749660e+00  3.4390657e+00
 -9.0141745e+00 -3.6336005e+00 -3.1497085e+00 -9.5611042e-01
 -6.1913431e-01 -7.0528364e+00 -5.3615217e+00]",hungry
"[-2.9254007e+02  1.6399010e+01  6.9685421e+00  2.1145861e+00
 -1.5942100e-02 -1.8330462e+00 -1.7578357e+00 -3.3051810e-01
  6.4897500e-02 -3.4101954e-01 -5.8144426e-01 -1.6867168e+00
 -2.6241899e+00 -1.9919888e+00 -1.5442641e+00]",hungry
"[-280.60956     120.7812      -70.923065    -32.252537     26.796125
  -17.114897    -20.797672     11.950299     -6.8826895   -17.903288
    3.9669642    -1.0847687   -13.183007     -0.69888943    3.1664436 ]",hungry
"[-211.44493      79.200195   -112.2423      -60.352394    -14.608694
  -25.810587     -0.48892322   18.660536     -2.8977554    -3.180905
   -1.1092818    -6.786218      2.304805      3.8757527    -0.51438034]",hungry
"[-2.2982774e+02  9.5227623e+01 -3.6127197e+01 -3.8511243e-01
 -3.9381876e+00 -2.5540516e+01 -1.4723512e+01 -1.3069605e+01
 -1.0815497e+01 -7.7941828e+00 -1.2581366e+01 -3.0929061e-02
  2.2146375e+00 -2.6917555e+00  9.3132257e+00]",hungry
"[-5.6727399e+02  1.1212883e+02 -2.6066202e+01 -1.3941733e+01
 -1.2866211e+00 -1.2990822e+01 -1.0130079e+01  1.0376770e+00
 -4.0634283e-01  6.4845794e-01  8.5892248e-01 -3.1132746e+00
 -2.2499626e+00 -1.8069439e+00 -1.1998974e+00]",hungry
"[-6.88223877e+01  1.08043419e+02 -6.81732483e+01  2.81665683e+00
  5.02907610e+00 -6.48315287e+00 -9.31928730e+00 -2.30359554e+01
 -1.52408791e+01  2.02927804e+00 -1.32252998e+01 -1.44582815e+01
  5.51546738e-03  9.37043428e-01 -2.14484501e+00]",hungry
"[-348.20746      52.447987    -16.56393     -15.665141     -1.2536128
   -2.7383072    -3.4367352    -1.9632726    -7.415111     -7.294735
   -4.251761     -6.129884     -5.8444037    -0.35864007    0.6772277 ]",hungry
"[-330.65048      24.29551       5.8012614    -0.75905514   -1.0748764
   -1.1540151    -2.591147     -4.5449204    -6.7498555    -8.069308
   -7.6116014    -7.7400646    -7.4587765    -5.4149313    -0.82531977]",hungry
"[-281.20795    107.93686    -63.863514     2.6502879   10.6718855
  -17.18169     -8.274454   -10.339008   -15.673138     4.052506
   -7.220424   -13.968052     3.7402513   -3.37353    -10.379914 ]",hungry
"[-297.69458      54.123028    -64.46996     -34.188454     -0.96963257
   -8.723715    -10.747694    -10.786392     -9.989641      5.6541433
    3.767863     -8.404881      2.8434403     7.6374846    -2.76255   ]",hungry
"[-281.8886     106.73928    -40.79581     -9.49141     -5.902009
  -19.35131    -16.205101   -27.481186   -12.3389845    4.088172
  -14.39275    -11.625814    -1.0239036   -7.112577    -4.083703 ]",hungry
"[-2.84584137e+02  8.66887283e+01 -2.42678070e+01 -4.52075386e+00
 -2.12596393e+00 -1.46616163e+01 -1.27289715e+01 -1.62987747e+01
 -1.28993740e+01  2.15310097e-01 -3.65114689e+00 -7.46896362e+00
 -1.51138809e-02 -4.65130234e+00 -1.23196507e+01]",hungry
"[-259.1531      86.31542    -50.774563    -3.9912555   -5.395354
  -34.59434    -19.811895    11.549539   -13.411355   -15.45172
    7.543123     9.967063     6.7055864   11.112094     3.9806063]",hungry
"[-2.1678401e+02  2.1464828e+01 -2.3525539e+01  8.8726864e+00
  7.7291255e+00 -6.5858812e+00  1.1489403e+00 -3.4159348e+00
 -7.9499731e+00 -8.5584149e-02 -5.5773005e+00 -4.2020798e+00
 -5.4268050e-01 -3.7690465e+00 -1.2315276e+00]",hungry
"[-465.61792     63.862495   -25.804354    17.853638     4.45547
  -12.113514     3.9602385   -4.336552    -7.3851137   -3.1039412
  -10.506721    -1.096659     1.3057244   -7.2260904    0.8025021]",hungry
"[-239.8839     122.95785    -75.88944     -2.8414295   -5.786376
  -40.254482    -8.856857    -9.674077     3.6710188    3.9978864
  -21.322824     2.7094905    4.6674256  -13.5100765    3.2306664]",hungry
"[-2.8779056e+02  1.5547609e+02 -4.4309444e+01  1.6629541e+01
  2.4504463e+01 -2.7198629e+00  5.9981763e-01  1.4424925e+01
  9.6504492e-01  1.9443487e+00  3.0939462e+00 -5.9466300e+00
 -2.6916483e-01  4.0086613e+00 -1.9577050e+00]",hungry
"[-270.24774     73.75529   -130.64897    -51.51045     -2.5035763
  -49.838757    -6.8602104   26.920805    -9.396515     1.857064
   17.01789    -10.091895    -4.151175     9.804417    -4.1080766]",hungry
"[-473.31448    113.21808    -53.83054      2.3186266    7.313286
  -30.517029    14.227718     8.110929   -23.480734    10.012284
    7.026118   -15.367367     9.97533      5.2265806  -14.371436 ]",hungry
"[-208.70842     97.83557    -67.06938     -1.2683121  -17.065495
  -20.873755     3.202525   -12.906163   -17.820105    -2.0445788
   -7.0183516    7.3603024   10.81839      0.988878     3.7064383]",hungry
"[-316.77676     66.94124   -137.7867      -4.762846   -30.789572
  -56.673996    20.401537   -16.076792   -18.645937    10.372322
  -19.536295     1.8397746   12.398531    -5.8600254    9.04115  ]",hungry
"[-151.72049      52.651134    -67.550156     23.025394     -6.3769383
  -27.158377     27.625887     -6.2756577   -17.337154      4.806129
  -12.827845      0.92649007    6.9793096    -6.9144373     6.1033616 ]",hungry
"[-159.00023      8.184393  -102.10779     -1.2919296  -16.552324
  -24.338017    31.259819     3.4221754    1.1353083    9.555339
   -9.030369     9.214529     5.5999837   -5.313517     4.8812737]",hungry
"[-2.3782584e+02  1.4543518e+02 -7.8160156e+01 -2.1573710e-01
  2.2921188e+00 -5.5178078e+01 -7.3351383e-02  1.0158675e+01
 -2.0144152e+01  5.3675995e+00 -2.5819082e+00 -2.0448257e+01
  2.0625477e+00 -1.9054170e+00 -8.0547380e+00]",hungry
"[-190.03316     69.97417    -19.416784     4.5034413    8.117828
  -17.576504    -4.614398    12.501085    -4.448891    -8.553246
   -3.1076455   -7.2029185   -3.4014654   -1.0027715   -9.775933 ]",hungry
"[-198.69518     74.797714   -59.490417   -10.985371   -21.080252
  -42.02954     15.967665    11.6528425  -28.224411    -5.287724
    3.4220858   -3.0774543   15.212235    11.8719845   -6.2059712]",hungry
"[-220.47621     94.10971    -47.69119    -33.888535   -32.12444
  -12.189998     6.557572     6.2968454   -9.994453    -6.333619
    6.509434    12.476789    16.310463     9.750425    -8.485915 ]",hungry
"[-253.40215     42.442307   -37.434925   -44.39443    -22.97804
  -15.048584     3.3608732   16.19912      5.43502     -3.7180345
   -3.961739    -6.476838    -3.5285206    7.202599    10.531308 ]",hungry
"[-3.2766312e+02  1.5588298e+02 -5.8811253e+01 -1.0819259e+01
  1.4658931e+01 -1.0435341e+01 -6.0655460e+00 -1.1601399e-01
 -3.8651862e+00 -4.4039268e+00 -1.2341307e+01 -7.4080720e+00
 -9.5632720e-01 -9.9633856e+00 -9.1555805e+00]",hungry
"[-3.9551630e+02  1.2272268e+02 -2.9116199e+01 -1.1359060e+01
 -9.3961458e+00 -2.9751276e+01 -3.2330463e+00 -5.2404518e+00
 -1.3568282e+01  3.4921911e+00 -5.8634858e+00 -1.1870151e+01
  1.8026330e-01 -7.9367189e+00 -9.9235430e+00]",hungry
"[-275.47903     90.43684    -81.14266    -77.64787    -20.0511
  -15.799631   -21.999853     2.403729    13.340002     2.9918964
   -0.5171436    3.1086416    2.8160884    0.6895847    1.8383101]",hungry
"[-261.604       54.458267   -84.94086     -6.9664507   -4.9749966
  -30.105547    -9.445457    -4.926469   -11.414574     1.6402872
   -6.172477    -4.521732     4.8651147    2.3224897    7.6057506]",hungry
"[-228.60596    126.71674    -48.38463     -9.024106     5.826226
  -28.823715   -11.739452    -4.6195984  -16.364365    -8.205409
  -11.272802   -12.193554     1.15228     -1.9787726   -7.5556107]",hungry
"[-301.49393      68.84536     -22.970713     -0.46057376   -8.938106
  -19.783867     -3.458186     -6.873706    -10.703506     -3.05106
   -2.4067497     5.4755163     8.222373      6.01216       6.664329  ]",hungry
"[-2.81684570e+02  2.58708801e+01 -3.47848816e+01 -2.42909546e+01
 -1.83133812e+01 -8.15517235e+00  8.67117214e+00  5.72333574e+00
 -1.25085306e+00  2.02591157e+00 -1.05812654e-01 -1.20728695e+00
  4.43044043e+00  3.48617125e+00  4.60730255e-01]",hungry
"[-335.8076     104.621445   -22.917149     5.3073297   23.914812
  -30.752443   -28.902872     6.355983    -9.619357   -22.737146
   -5.0760813   -5.9381537  -14.134553    -4.6607823   -1.7475064]",hungry
"[-201.03847    126.54478    -86.295006   -11.894016    15.587542
  -47.947163   -17.310009     7.9170313  -15.355174     4.6215296
    6.37225    -13.04777      3.6198509    2.9405284  -13.861184 ]",hungry
"[-222.2207     158.9992     -48.243935   -17.2684      20.340094
  -25.618977   -26.271452    -1.1000035  -12.110972    -5.0900273
    5.024737   -12.607826    -6.283707     9.367734    -3.7115383]",hungry
"[-437.09503    173.85313    -49.03138      1.0787832   23.53835
  -20.154408    -1.81876      6.1444592  -15.618024    -4.3354964
   -3.6628764  -10.676747     2.575634    -2.56911    -11.928862 ]",hungry
"[-272.81342     111.614105    -10.781959     -2.9123478    19.939371
   -0.81659615   -4.241166      3.3016675    -5.1802125   -14.82182
  -15.4430065   -14.134997    -15.101915    -11.734316     -2.6904144 ]",hungry
"[-2.8240332e+02  5.1612011e+01  1.0424559e+00  5.7619061e+00
  5.2512703e+00 -8.8904123e+00 -1.2745973e+01 -3.7985830e+00
  1.6818541e+00 -1.6474307e-01 -2.3888197e+00 -1.3790585e+00
  2.4656412e-01 -2.9030557e+00 -7.8384156e+00]",hungry
"[-4.8001651e+02  1.1125832e+02 -8.2230930e+00  9.5855618e+00
  2.5175467e+01 -8.4054699e+00 -4.6191759e+00  5.7325497e+00
 -9.2979479e+00 -4.6399736e+00  3.6655986e+00 -6.5933981e+00
 -5.0496540e+00 -1.2719088e-02 -6.3689909e+00]",hungry
"[-2.49432831e+02  1.05266365e+02 -6.67783813e+01 -1.74086800e+01
 -2.94278312e+00 -3.45422096e+01 -1.18253241e+01 -4.20916271e+00
 -7.54190350e+00  9.74035645e+00  2.07913232e+00  2.01119304e-01
  3.87317896e+00 -1.74308758e+01 -1.47328997e+01]",hungry
"[-253.15985     87.395485  -117.993256   -42.42262     -3.5221958
  -36.12121    -11.864376    -7.944393   -15.590211     6.799453
   -5.56306    -14.953425     9.122258     4.2279263   -4.538046 ]",hungry
"[-347.7456     141.12065    -19.16608     41.393257    26.11498
   -9.065057     4.22477     -8.368589    -8.450232     3.1206138
  -17.793032   -12.729193    -2.066443   -12.9048605   -3.8368976]",hungry
"[-260.42007     67.3025      -5.3023643   -4.619084     2.031329
   -9.132286    -8.0538645   -3.8413231   -6.7661924   -4.974833
   -4.221749    -6.3979206   -5.7178435   -6.7322354   -6.587264 ]",hungry
"[-475.32547    108.44051   -120.56765    -40.332584   -10.106499
  -30.964233   -16.406866    11.028636   -12.099289    -3.845865
    7.3817563   -6.3300285   -1.1455493    9.079116    -2.6456366]",hungry
"[-309.52603     144.13705     -60.666706      8.294951     -2.970769
  -28.809797      2.159976    -12.881375    -11.259062      2.0147839
  -15.715532     -5.325131     -3.745971    -12.493977      0.59651536]",hungry
"[-4.2242154e+02  3.6468189e+00 -4.4010415e+00 -4.2193394e+00
 -1.3782586e+00 -7.0950812e-01 -1.6581873e+00 -1.0405818e+00
  4.6469927e-01  7.0779449e-01  8.0692060e-02 -1.0905516e-02
  4.5833021e-02  6.3616689e-03 -2.5707939e-01]",hungry
"[-464.52863      46.35001      -4.5947995     0.9183062     4.9259286
    1.434677      3.591441      6.7386103     2.7283173     2.2758255
    1.8573331    -0.54485005   -0.84276295   -2.153943     -3.3547401 ]",hungry
"[-2.4298608e+02  1.6949873e+02 -5.0208641e+01 -1.1021957e+01
  3.0551493e+01 -1.7017290e+01 -3.6798534e+00  1.5544571e+01
 -1.0313282e+01 -6.5710144e+00  3.2219690e-01 -1.5080656e+01
 -7.0947704e+00  1.4388797e-01 -9.8053770e+00]",hungry
"[-145.54431    146.79956    -44.302063    12.730929    22.401043
    7.919176    -6.436921     3.35514      1.0942292   -4.480884
   -2.733199    -3.8741736   -0.9312288    1.81517     -6.537383 ]",hungry
"[-1.7542888e+02  8.9780685e+01 -5.8228718e+01  1.0767015e+01
  1.7194677e+01 -1.4801524e+01  1.1584362e+01  8.0339384e+00
 -1.0770015e+01  4.8091316e+00 -5.4803286e+00 -5.7065339e+00
 -1.2280568e+00 -6.2579861e+00  1.5601845e-01]",hungry
"[-4.1373203e+02  1.1344071e+02 -4.0665825e+01  1.2650280e+00
 -8.5726470e-01 -2.6798758e+01  1.4856851e+00 -1.0897970e+01
 -1.9783056e+01 -5.6500500e-01 -1.0604285e+01 -9.9236469e+00
 -3.3960006e-01 -9.2448034e+00 -4.0011539e+00]",hungry
"[-277.5011      16.672018   -22.272327   -19.031559    -9.395796
   -1.2471592    7.497347     6.1304836   -0.5528376   -1.3108888
   -2.3923225   -2.6836402    0.9677687    1.1682763    0.6056968]",hungry
"[-2.6578177e+02  1.6675441e+02 -5.8207382e+01 -1.8335062e+01
  1.1706898e+01 -2.8850031e+01 -1.0904913e+01  7.1854544e-01
 -9.6478329e+00 -2.1004157e-01 -1.0184032e+01 -1.7212406e+01
 -4.1832819e+00 -1.0043615e+01 -9.9046288e+00]",hungry
"[-352.4915      95.250916   -75.0916     -11.396865   -34.300377
  -35.06092     -5.7142706    2.570883    -6.202284     8.428249
    2.8968704   -6.3706045    1.9815811    0.8255765   -0.7180779]",hungry
"[-484.18146     96.12784    -12.272527   -18.176462   -14.176259
  -16.652428     4.095955     1.441301   -15.029987   -12.202968
  -12.339521   -12.25102     -3.3604052   -3.2959645   -3.5915802]",hungry
"[-571.5661      89.666405  -106.51295     -5.792324   -22.57429
  -32.81525      8.761406   -17.972248    -9.825044     4.3105965
  -20.588781    -1.2437794    2.39093     -5.7452965   11.921405 ]",hungry
"[-421.06265    101.62887    -89.829834   -33.55533      5.1197343
  -31.55807    -25.962584     0.8773212  -15.210491   -10.698486
    4.199254   -12.370196   -12.344591     1.8047562   -6.9602294]",hungry
"[-508.25626     74.737625     2.953004    -9.437859    -1.4021775
   -3.8881526   -1.246425    -1.8111544  -10.027298   -10.210433
   -9.1040945  -12.96927    -10.712017    -7.454296    -9.920735 ]",hungry
"[-235.55432    168.18233    -75.66089    -16.54823      6.4145074
  -46.12643     -9.303369     3.6030612  -19.452       -3.0514922
   -8.56697    -17.230438     3.8109899   -2.0074055   -8.93463  ]",hungry
"[-277.79373    112.45259     -4.6248813  -24.721125    -5.579895
  -11.237558    -9.276054     1.1738687   -3.9715948  -10.0659685
   -8.528271    -8.885816    -9.236774    -6.5169387   -5.289978 ]",hungry
"[-4.8665714e+02  1.4316269e+02 -8.6874382e+01 -1.4891928e+01
 -1.6335001e+01 -5.3390915e+01 -2.7156579e+00 -1.7915323e+01
 -3.0255625e+01 -5.0869633e-02 -1.8599096e+01 -1.8607977e+01
 -1.4510002e+00 -1.5264021e+01 -8.5996037e+00]",hungry
"[-328.54663    170.23705    -71.80659     -8.606998    -0.4504602
  -44.728935    17.593794    18.988556   -24.674334    -1.9570824
   -2.3168828  -22.075079    -9.305641    -7.578127    -5.7861714]",hungry
"[-391.42734      60.981934   -101.76211     -32.450638     10.350996
  -44.69491     -23.534607     19.574102     -4.532504    -11.655357
    7.0672297     2.132191     -0.62388885    0.6961512    -4.022466  ]",hungry
"[-223.51643     28.296843   -88.36249    -28.840944     6.520989
  -15.05069      4.45644      8.930848    -9.63601     10.215148
   11.169722    -9.993512     1.0012201    6.0917697   -3.0200016]",hungry
"[-181.35385      39.24588     -35.412895     -5.4258003     8.285151
   -9.924103     -9.513863      0.24966452   -9.717131     -1.8519967
    3.254012      2.17784      10.444975      3.424266     -4.4277253 ]",hungry
