Features,Type
[-347.7456    141.12065   -19.16608    41.393257   26.11498 ],hungry
[-260.42007     67.3025      -5.3023643   -4.619084     2.031329 ],hungry
[-475.32547   108.44051  -120.56765   -40.332584  -10.106499],hungry
[-309.52603   144.13705   -60.666706    8.294951   -2.970769],hungry
[-422.42154      3.6468189   -4.4010415   -4.2193394   -1.3782586],hungry
[-464.52863     46.35001     -4.5947995    0.9183062    4.9259286],hungry
[-242.98608   169.49873   -50.20864   -11.021957   30.551493],hungry
[-145.54431   146.79956   -44.302063   12.730929   22.401043],hungry
[-175.42888    89.780685  -58.228718   10.767015   17.194677],hungry
[-413.73203    113.44071    -40.665825     1.265028    -0.8572647],hungry
[-277.5011     16.672018  -22.272327  -19.031559   -9.395796],hungry
[-265.78177   166.75441   -58.207382  -18.335062   11.706898],hungry
[-352.4915     95.250916  -75.0916    -11.396865  -34.300377],hungry
[-484.18146    96.12784   -12.272527  -18.176462  -14.176259],hungry
[-571.5661     89.666405 -106.51295    -5.792324  -22.57429 ],hungry
[-421.06265    101.62887    -89.829834   -33.55533      5.1197343],hungry
[-508.25626     74.737625     2.953004    -9.437859    -1.4021775],hungry
[-235.55432    168.18233    -75.66089    -16.54823      6.4145074],hungry
[-277.79373    112.45259     -4.6248813  -24.721125    -5.579895 ],hungry
[-486.65714   143.16269   -86.87438   -14.891928  -16.335001],hungry
[-328.54663    170.23705    -71.80659     -8.606998    -0.4504602],hungry
[-391.42734    60.981934 -101.76211   -32.450638   10.350996],hungry
[-223.51643    28.296843  -88.36249   -28.840944    6.520989],hungry
[-181.35385     39.24588    -35.412895    -5.4258003    8.285151 ],hungry
[-158.51587    77.568794  -96.024055  -29.296206  -12.620167],hungry
[-108.645996   60.014057  -98.584755   13.074377    4.059392],hungry
[-445.3418     44.06761   -70.55079   -37.44228    16.001087],hungry
[-495.95544      58.456512    -33.29477     -21.180294     -0.74329764],hungry
[-287.8975      29.061993    -8.965198    -3.1206136   -0.6701771],hungry
[-381.97983     79.08121    -40.64219      8.312156     1.4992696],hungry
[-349.57422   118.824486  -37.81155   -18.757532   12.14827 ],hungry
[-225.00087   146.29713   -77.311966  -22.456028   13.171995],hungry
[-109.805626    95.5764     -60.989483    -2.5061767  -11.275024 ],hungry
[-117.62075   113.65167   -29.464989   -4.396096   18.478712],hungry
[-256.47266   149.50635   -65.63305    19.696972   15.777899],hungry
[-316.245     169.32288   -24.984554  -11.44251    28.00248 ],hungry
[-161.37134    94.58953   -36.078415   -9.899169   18.262691],hungry
[-186.96428   124.22655   -63.26015   -32.728386   24.867031],hungry
"[-2.1005620e+02  8.1038513e+01 -6.6729187e+01 -1.5963597e+01
  1.8107887e-01]",hungry
[-265.02066   129.75224   -89.09387     2.864869   18.173248],hungry
[-198.51523     46.24015   -102.32017    -39.305313     4.7562513],hungry
[-307.608       42.42386    -12.335899     2.7613328   -4.372425 ],hungry
[-165.89745    117.05008    -46.118923    -6.7878537   -7.5894237],hungry
[-206.63348   142.99245   -43.697304  -32.61441     0.501301],hungry
[-244.77995    106.46025    -21.932188    -5.049941     0.6418588],hungry
[-170.27635    155.71706     17.737492    10.1050625   11.521198 ],hungry
[-277.8509     144.89655    -62.733013     7.7142158   34.430775 ],hungry
[-308.46317   129.4414    -65.71183    35.17382    11.512303],hungry
[-220.42107     97.467995   -47.63067     20.248058    -3.3158288],hungry
[-209.89952   103.85736   -31.346766   19.520273    8.953776],hungry
[-215.0693    126.866455  -43.35227    10.689063   -4.802357],hungry
[-153.19469    154.44035    -53.01506     11.305825    15.0429735],hungry
[-164.35178    60.76324   -95.270355  -37.19644    21.101116],hungry
[-112.17459    88.28336   -85.32996    35.970253   -9.716739],hungry
[-181.69827     39.459347  -100.38933      4.9743133   -3.134574 ],hungry
[-102.45871    71.25062   -55.835228    9.935495  -17.07897 ],hungry
[-378.93637    57.42272  -110.84296   -12.175778  -15.505199],hungry
[-605.4624    119.55595  -167.95528   -80.07855    10.723482],hungry
[-592.64374    130.84471    -61.169563    -4.7465663   14.582391 ],hungry
[-346.35938     74.21083    -58.56083      8.271746     1.0643886],hungry
[-163.49773    57.566025  -63.14343   -18.60409     3.265108],hungry
[-420.16757   178.35765   -61.945583  -28.744131   23.419765],hungry
[-277.43988      6.672442   -16.510824   -12.762323    -4.1372895],hungry
[-620.94635    116.47488    -80.62626    -30.212992    -2.9972284],hungry
[-410.53033    60.79518  -162.33786   -71.29785    19.211746],hungry
[-328.42096    75.8802    -28.408175  -33.476204   -6.460561],hungry
[-437.41922    148.62761    -50.088947   -28.404308     7.7596116],hungry
[-405.49017   144.20248   -56.200333  -27.032093    8.860381],hungry
[-300.95148    79.17255   -27.271196  -18.86887    -5.629681],hungry
[-383.33475    115.005104   -16.465382   -11.811655     0.8983872],hungry
[-344.8224    101.640884  -43.52065   -11.984991   15.984464],hungry
[-254.32677     26.99469    -21.86093    -16.521574     4.1919365],hungry
[-385.55673    37.910664  -83.18509   -41.529877   10.491884],hungry
[-246.5392       84.83142     -83.71969       0.31063432    9.632857  ],hungry
[-195.3566     79.05832   -76.69511    15.309686   12.457746],hungry
[-470.0615     122.21393    -27.086859   -21.623283    12.1531315],hungry
[-292.52557     88.54038    -67.518295   -31.202908     1.8033102],hungry
[-236.3135     63.81744   -95.01382   -22.368334  -17.786966],hungry
[-191.05765     93.25622    -19.299614     1.0043957   -2.540223 ],hungry
[-741.5567     60.95101   -68.34898    -9.601416   -2.237808],hungry
"[-6.1025958e+02  1.1909126e+02 -5.7007603e+01  1.9461920e+00
 -1.7701459e-01]",hungry
[-350.54593     95.39224    -35.89569    -14.980353     1.8934611],hungry
[-527.19415     90.31328    -49.694584   -22.933685    -1.9961553],hungry
"[-2.6685526e+02  2.1763186e+01 -1.9793165e+01 -1.2851657e+01
 -1.7290497e-01]",hungry
[-244.46477     54.50209      1.5905956  -13.711969    -3.7310903],hungry
[-271.016      70.3906   -131.00462   -48.350723   -5.786765],hungry
[-248.41373    109.630356   -28.10295     -4.2423434    6.824952 ],hungry
[-284.7723    102.76766  -155.98581   -41.585888   11.42776 ],hungry
[-151.73273    118.050415   -76.83014      8.114224     2.3648183],hungry
"[-4.1534335e+02  6.5407776e+01 -2.0376965e+01  7.8128734e+00
  2.3857814e-01]",hungry
[-388.71793    142.54268   -108.655396   -59.720844     1.8880025],hungry
[-220.86113     42.91328    -21.701544   -10.062313    -6.4225574],hungry
[-292.3511       1.4713925  -17.330296    -4.138255     5.5968733],hungry
"[-2.3720291e+02  1.2007565e+02 -2.3554348e+01  1.4522040e-01
  5.2405658e+00]",hungry
[-202.9042     38.55818   -39.164825  -18.160284  -10.273444],hungry
[-170.78513   122.048935  -20.900272  -13.264838  -10.305843],hungry
[-436.4502      84.97861    -25.94514     -8.085182     2.4503253],hungry
[-448.22357    137.50397    -52.755318    -1.8467238    8.015479 ],hungry
[-322.5065       1.0483551   -8.734422    -4.1852565   -0.9164649],hungry
[-195.8053     120.83711    -13.106813   -21.48489     -1.8863883],hungry
[-228.14023   130.73553   -46.387806  -11.341144    5.80844 ],hungry
[-404.9015    115.61335   -33.86209     6.847344  -14.853274],hungry
[-227.73154   101.19112   -20.450356  -24.445913    8.150524],hungry
[-344.82867    84.52049   -89.686455   -9.853932   -9.473199],hungry
[-297.69424    133.28134    -31.30737    -10.980238     2.8039138],hungry
[-273.98642   106.23228   -51.932068    4.575156    4.566451],hungry
[-201.87146    72.79176   -93.85933   -36.445023  -11.68198 ],hungry
[-282.19925   108.05209   -62.627964   -8.989691  -12.053887],hungry
[-443.28336    127.32369     -4.4746785  -17.757057   -12.864348 ],hungry
"[-3.1982880e+02  1.7502261e+02 -1.0457884e+01 -1.9273872e-02
 -6.3239207e+00]",hungry
[-348.58942   151.2598    -17.786707   14.018891   16.682915],hungry
[-350.55276   113.2666    -25.221401   -1.253341   16.54289 ],hungry
"[-3.9531720e+02  5.2393795e+01 -7.8882614e+01 -2.1632381e+01
  7.1081463e-03]",hungry
[-221.50734   105.743126  -55.850685  -10.410216   17.100048],hungry
[-644.6828     100.13323    -82.7046     -42.883713    -1.8334203],hungry
[-537.8289    136.0632    -37.82852   -10.482612   19.900671],hungry
[-381.5015     121.329285   -59.55347    -26.878468    -2.8620958],hungry
[-435.99518    119.84509    -15.879117   -11.629345    -1.2820886],hungry
"[-1.4549568e+02  9.5622482e+01 -7.1924759e+01  7.1549676e-02
  2.5022346e+01]",hungry
[-187.04457     51.655804   -27.94435      2.6486967    6.9911833],hungry
[-265.0216      43.220257   -31.902796    11.746322    -2.8747644],hungry
[-225.02235   167.55855  -115.59012    11.366508   19.079575],hungry
"[-1.6019191e+02  5.9737518e+01 -4.7735554e+01  5.1669549e-02
 -2.5047219e+00]",hungry
[-181.44505   110.33191   -50.239605  -19.465582   11.280622],hungry
[-314.69025   169.7375    -75.257866   12.451939   23.187445],hungry
[-261.26886   104.1113    -55.5316    -20.527216   20.235737],hungry
[-258.70178    47.273685  -88.652084  -36.473705   -9.608994],hungry
[-340.01013    38.60575   -80.33862   -40.310184   -7.6164  ],hungry
[-215.22444    119.80554    -52.06135    -20.453228     6.0193396],hungry
[-242.97104    32.713573  -32.774246  -25.25395   -12.2999  ],hungry
[-211.75198   145.70581   -59.289055  -22.55772    18.042671],hungry
[-131.88458   113.23456   -58.386665  -16.6081      6.400188],hungry
[-341.1976    140.1567    -61.866154  -29.540956   19.948107],hungry
"[-5.3162152e+02  1.0883828e+02 -4.8456425e+01  1.4357327e+01
 -2.1748708e-01]",hungry
[-438.7954     74.7457   -130.94763   -44.625023  -10.877003],hungry
[-356.01587    92.01462  -122.08901   -70.98733   -20.412033],hungry
[-271.3037      14.092438   -34.020363   -13.20266      1.8172116],hungry
[-209.41786    134.5182     -40.565933   -27.248802    -7.9343843],hungry
[-478.7781     75.93389   -22.852425   -5.923144  -10.492342],hungry
[-341.97757     80.54246    -56.613556    -6.519781     1.2480627],hungry
[-216.30379    39.4515    -20.095613  -12.749324  -12.328292],hungry
[-275.26224    67.25775   -28.229567  -21.028017  -13.861858],hungry
[-436.9487      60.791725   -56.305996   -40.778107    -7.9173927],hungry
[-267.1911      24.11644    -16.68956     -8.442196     4.7566543],hungry
[-181.55853    103.605255    -5.4531116   -8.602       10.519857 ],hungry
[-288.27606     30.491629     1.7757792    6.2368073    1.8763758],hungry
[-292.90088    89.83083   -49.097984  -19.403341   15.598017],hungry
[-177.24852    75.79443  -108.25742    21.51394     3.902298],hungry
[-199.01353     34.287758  -115.311775   -11.689634     0.9001551],hungry
[-354.2861      34.92773     11.950331    -7.0325317  -10.610857 ],hungry
[-177.20245   104.1764    -31.83167   -16.760042    4.430154],hungry
[-408.36154     69.30608   -126.219765   -24.969448     7.2860236],hungry
[-189.59296   144.41283   -46.38451    28.722824   -7.171198],hungry
[-155.2861     111.87151    -15.570303   -12.254158     1.7362659],hungry
[-186.45705    124.424126   -15.482306     1.0398877   -5.990524 ],hungry
[-551.53467   166.39015   -54.67426   -26.35549     4.479666],hungry
[-308.32205     97.41135   -149.24677    -50.87286     -2.7334871],hungry
[-158.34631    138.14227    -86.68515      2.4728122   -1.7222729],hungry
[-441.0581      64.382614    -6.2966814   -5.6779385    2.9090998],hungry
[-321.31592     25.716234    -0.7199434   -3.6265922   -1.8700713],hungry
[-187.87119     24.648676   -74.738525   -13.705825     4.0152516],hungry
[-257.13947     26.869041   -15.8293295  -16.234648    -6.7314773],hungry
[-376.13403    138.27718    -43.4761     -34.33914     -1.4682012],hungry
[-529.78876    60.627228 -114.73731   -38.194973  -15.657207],hungry
[-240.82216    12.912617  -23.544127  -10.194686  -11.427653],hungry
[-488.67822     92.6879    -111.18644    -83.498405   -15.4532795],hungry
[-292.95605    16.641068   -7.847732  -10.627533   -5.442988],hungry
[-437.38135   109.457596  -25.096281   -7.062015   -5.277746],hungry
[-588.71747   129.98007   -48.80425    26.531698   13.036685],hungry
[-314.38153      8.699116     1.5396725    0.9187831    0.5480802],hungry
[-275.18927     53.319233    -3.2505772    5.658079    -0.6407052],hungry
[-378.06686    15.613833  -48.215557  -13.902855    8.262681],hungry
[-427.8935    135.95601   -17.40312    -0.526158   16.147383],hungry
[-394.1238     156.87021    -59.524742    -5.4856176   29.510902 ],hungry
[-295.33316     84.07138    -93.85786     -9.92973      7.6188173],hungry
[-304.5997     111.166405   -70.041046   -13.782729     3.8669798],hungry
[-214.33827     27.925344   -32.69957    -18.520063    -0.5938173],hungry
[-183.63379    91.71702   -75.28953    -7.487179   18.20609 ],hungry
[-225.3609      46.604103    -7.237916    -4.1343565   -0.6321847],hungry
[-67.55456  102.226105 -62.104122  -8.179865 -24.157417],hungry
[-183.1028     91.73099   -58.483234  -17.01898     7.738462],hungry
[-254.34953    151.95015    -35.003784    26.828814     6.8843327],hungry
[-412.0547    108.48937   -33.959156   -7.811939    2.035293],hungry
[-288.81287   146.40437   -32.227722  -53.82057   -13.290322],hungry
[-378.11398   221.58032   -80.692894  -33.087646   19.380175],hungry
[-351.56415     88.08727     14.966021    -1.9403174   10.399869 ],hungry
[-562.88086     78.191956    20.088787     4.4600067   12.127135 ],hungry
[-227.68927    75.714134    7.497036  -18.39263   -13.315346],hungry
[-220.80203   124.42186   -45.353306  -36.283005    9.828016],hungry
[-517.8058     127.85094    -19.546074    -3.8808093    4.4155455],hungry
[-241.65164    70.9652    -25.784475  -18.192059   -4.886431],hungry
[-197.89189     91.63319     -6.4842606    3.3766804   18.855223 ],hungry
[-308.3239    129.49979   -10.842646    9.621268   12.218676],hungry
[-302.46643   164.91399   -21.529818  -20.137627   16.918709],hungry
[-319.2826    132.61179   -79.05433   -69.19913   -14.019913],hungry
[-155.70428      91.28051     -18.762741      1.6621412     0.32401252],hungry
[-344.16214   154.66888   -35.99491   -26.543533   11.017027],hungry
[-199.09837    59.498875  -29.669178  -18.270407  -11.904334],hungry
[-418.99722     86.3214     -39.024487    -4.6107216   -2.1008174],hungry
[-229.48286    85.21608   -43.059494  -20.736639  -16.132465],hungry
[-241.53822    53.59071    11.656888    2.773927    6.880661],hungry
[-272.6711       24.535534    -15.583706     -5.565569     -0.79532754],hungry
[-324.91046      16.34503     -22.619135    -19.81805      -0.37905166],hungry
[-408.66037   165.88857   -35.704304   -7.060986   23.262972],hungry
[-171.31851   145.29898   -22.396343  -12.329813   17.991486],hungry
[-282.92966     96.42929    -82.34762    -33.742508    -5.3377757],hungry
[-94.990715  69.68225  -53.03276  -27.221483 -18.236755],hungry
[-317.20703    101.125595   -55.42436      7.2176576   -3.32482  ],hungry
[-201.88573   160.2158    -56.931355   -8.598221   24.272985],hungry
[-226.18336     75.23606    -75.74101     -0.6109096    9.982149 ],hungry
[-337.10532      18.861118     -7.8612123    -0.72800857    5.048759  ],hungry
[-332.36337     42.381718     2.8036711    2.996053     2.3243828],hungry
[-570.00806   156.10129   -38.468044  -10.569993   13.42347 ],hungry
[-582.46075    77.24303   -65.007805  -22.005632  -11.067885],hungry
[-304.12845     21.808867    -2.7894974  -11.773401    -9.842247 ],hungry
[-244.24362    94.35154   -85.87846   -18.822998   21.663227],hungry
[-358.4067      60.882935  -107.97757    -37.711327    -1.9079216],hungry
[-309.14297    72.9787   -105.25615   -47.6074     -6.284117],hungry
[-262.5785      73.03393    -16.650312     7.5017123   12.823295 ],hungry
[-192.42152      61.2614       -8.968182      0.22906438    5.3682675 ],hungry
[-235.21637   110.69063   -84.27418    29.0742     -4.960652],hungry
[-315.69778   128.88994   -75.527794  -13.607259    9.682201],hungry
[-494.44794    151.80075    -88.237114     7.1228914   11.533221 ],hungry
[-286.55234       9.280935     -4.141728      0.38380125    1.1830685 ],hungry
[-202.27754    49.682114  -38.816906    2.580588    9.042689],hungry
[-269.6661    121.14633   -60.82363     5.199785    7.039765],hungry
[-102.31529    89.18277   -52.07355     9.302846   -4.699133],hungry
[-370.30368   170.01306   -60.913357   19.1503     37.57584 ],hungry
[-256.71017      79.645424    -29.918768     13.466535     -0.79973984],hungry
[-201.92532   125.92056   -93.2637    -11.163195   22.060312],hungry
[-359.83844    176.29573    -56.170383     1.5548272   23.15722  ],hungry
[-261.53226     36.719864     7.595372     3.5537436    2.3688545],hungry
[-324.2712    154.95665   -58.53173   -10.450088   24.18978 ],hungry
[-428.4646    195.35681   -61.17529    12.211647   30.657879],hungry
[-330.9285     100.6228     -71.56025    -13.102722    -6.7265186],hungry
[-58.533615  89.38191  -76.1863    -9.86792  -23.976929],hungry
[-317.54745       7.370856      0.46931598   -2.515946     -5.2632356 ],hungry
"[-4.0227121e+02  6.8746353e+01  1.4126237e+01  3.7555248e-01
 -6.0760550e+00]",hungry
[-404.53955    62.51465   -58.979786  -54.639584  -14.613861],hungry
[-195.33095    142.23424    -68.759056   -19.192877    -2.2751594],hungry
[-302.5346      78.543015   -32.964264     6.619441    -3.8333902],hungry
[-273.4726    122.78841   -60.506927  -11.683194   11.898392],hungry
[-311.55664   126.26493   -49.491573  -41.247746   11.819057],hungry
[-335.1729    147.42679   -35.90624     9.396931   21.719366],hungry
[-345.44983      14.496262     -5.8995605    -3.9505863     0.68812984],hungry
[-680.77246   109.5343     18.333122    8.016445   25.176956],hungry
[-360.36688   129.5181    -84.61175    10.781364   16.386152],hungry
"[-3.5881137e+02  1.6954066e+02 -6.3740345e+01  3.4547457e-01
  3.4788811e+01]",hungry
[-302.33722   126.8594    -50.664223   -9.401269    8.31764 ],hungry
[-268.01434   174.74608   -56.7699    -25.71457    19.783415],hungry
[-327.18707    36.531586  -48.35333   -30.106386   -7.912638],hungry
[-345.20773     57.600697   -29.47449    -21.536392    -1.9558896],hungry
[-289.8857     120.86945    -38.881466     2.4665606    0.5890059],hungry
[-320.24863     75.7964    -100.588      -73.41443      0.7195439],hungry
[-339.1836     101.41295    -13.95326      4.2206564   23.99103  ],hungry
[-253.64424     28.97763    -35.219933   -31.068853    -5.6982775],hungry
[-227.67479    48.53568   -56.55838   -39.386044  -13.214659],hungry
[-291.79977    86.75958   -26.024797  -13.235897   11.344896],hungry
[-348.9088     80.97292   -26.546604  -11.058476   -9.845977],hungry
[-271.07648     18.383783   -32.79696    -27.69786      0.5482833],hungry
[-251.40001    24.312395  -25.160078  -30.718447  -16.970697],hungry
[-169.93398   130.96742   -66.64895    19.335068   34.31406 ],hungry
[-122.08299     79.84981    -67.07671      4.5519223   13.605914 ],hungry
[-269.87653     76.99225     13.6008415    8.5193205   11.105934 ],hungry
[-286.0565      72.64971    -45.085323    -6.5845532   -5.0144744],hungry
"[-4.3096786e+02  1.8819089e+02 -3.4520496e+01 -1.0681334e-01
  8.9007072e+00]",hungry
[-259.4387    110.50927  -100.66073    22.263613   15.659941],hungry
[-260.7487    111.19049   -33.270744  -28.876017  -33.661278],hungry
[-160.01071   134.331     -29.929773  -31.400215  -36.14984 ],hungry
[-474.12546   108.87915   -50.29797    -8.405339   13.379039],hungry
[-394.11234      89.83128     -44.953312     -8.563162     -0.62355316],hungry
[-284.84177   105.51842   -81.71596   -27.117725   10.962964],hungry
[-322.75256   121.20219   -92.11108   -21.392427    7.788269],hungry
[-319.83694   129.30316    -8.904904   -5.750023   13.955347],hungry
[-305.858      52.611847 -109.38248   -34.000095   -8.790446],hungry
[-134.63269    68.70466   -93.158875  -17.573322   10.162231],hungry
[-404.4348      41.96805    -69.49681      3.3250537   22.339571 ],hungry
[-484.41235   158.1452    -43.105328  -10.076311   11.443134],hungry
[-337.4956      92.855705     3.2633388  -13.355057     7.3931503],hungry
[-197.47084     79.76977     -1.2975315  -10.238866   -12.94713  ],hungry
[-385.71713   154.47299   -25.56431   -16.852493    9.351832],hungry
"[-3.4695392e+02  3.5102501e+01 -2.3146832e+01 -8.9436913e+00
 -5.1708475e-02]",hungry
[-415.63333    153.96307    -56.13641     -5.4669676    8.218832 ],hungry
[-298.00476   157.53653   -42.278393  -17.098846   17.045008],hungry
[-437.7409      73.750305  -105.9539     -48.802505     4.4961896],hungry
[-284.58588   152.51949   -61.288177    7.377369   10.435806],hungry
[-151.89693      63.472656    -32.079533      0.17957453   14.866448  ],hungry
[-280.5614      27.008684   -50.93251    -28.581177    -1.7708241],hungry
[-402.77884   151.84969  -130.51173    19.53562    -4.592882],hungry
[-390.59866    105.29062   -112.31787    -54.836605     2.3864796],hungry
[-465.74945   147.06757   -34.725655   -2.953725   13.334839],hungry
[-286.02896     78.86906      1.8493501   -4.2780504    4.5265155],hungry
[-298.6         13.6381035  -11.709821   -18.29265     -8.4339075],hungry
[-270.5596       32.062073      4.3115983    -0.65539867   -0.98787785],hungry
[-369.05988    63.81011   -79.47253   -62.757683  -13.643942],hungry
[-374.28043    90.98029   -78.58549   -24.240244  -11.007336],hungry
[-198.92636    122.230446   -33.92102      6.0405254    4.2297697],hungry
[-172.50905    117.2399     -52.83806    -22.4159       6.2661324],hungry
[-395.19635   148.11667   -29.335814   -8.094886   10.419907],hungry
