Features,Type
[-349.57834     89.01926     -8.561609   -11.287151     2.8085268],hungry
[-336.8334      90.92041     -3.5871024  -14.860203    -2.753194 ],hungry
[-614.47253    99.91959   -19.32391    -4.74875    12.566793],hungry
[-494.71976     61.07739    -14.768252    -4.274981    10.4680805],hungry
[-259.8812    191.77553   -60.443478  -11.033745   34.580173],hungry
[-248.83499    208.42319    -70.82619      1.6040119   58.51522  ],hungry
[-265.68326   130.18985   -72.00864    -4.616097   32.93597 ],hungry
[-455.9265    155.29456   -41.946507  -10.341022   16.576464],hungry
[-414.35468   171.03612   -35.59164    -5.895404   18.964338],hungry
[-309.564     162.40831   -62.644016  -15.375184   19.451696],hungry
[-360.75964    159.002      -32.3167     -12.86457     -5.0989194],hungry
[-527.9555      98.13439     -5.0362606  -18.57159    -10.405884 ],hungry
[-574.8559    140.40666   -52.08612   -15.753843   13.339627],hungry
[-317.27722    177.90163    -59.410362    -3.8641672   23.679174 ],hungry
[-530.92334     81.389084   -15.518215    -4.2952385    5.363186 ],hungry
[-257.10867   179.31519   -88.64571    -9.309425   21.60162 ],hungry
[-360.5414     169.8989     -19.258932   -18.654932     6.9313645],hungry
[-435.93628   159.97696     6.042045    4.724646   14.010614],hungry
[-371.1121    188.82635   -67.46325   -16.756495   11.152697],hungry
[-432.3141     127.384056   -64.290665     1.8108044   25.458838 ],hungry
[-327.03104    106.829185   -91.67066    -19.256578    15.5630665],hungry
[-346.56335   105.96031   -62.838146   -8.452609   22.66197 ],hungry
[-233.17146   137.31947  -122.1244    -34.671883   13.147276],hungry
[-229.32544   151.81705  -126.97941    -4.3742     40.540195],hungry
[-393.9652     62.853794  -44.413906  -10.679019   27.554092],hungry
[-554.84827     66.737015   -16.198982   -24.30022     -4.7290277],hungry
[-494.1098     158.26447    -65.3789      -4.8207593   23.237526 ],hungry
[-300.079     134.3349    -56.233753   -7.39317    17.722372],hungry
[-391.1339    135.16263   -61.120956   -5.374844   16.702223],hungry
[-245.21645   136.41685   -80.79364   -17.076666   12.781306],hungry
[-212.97029   161.75964   -95.96843   -13.722388   20.32973 ],hungry
[-238.68956    157.5127     -59.99953     -1.4652658   24.46396  ],hungry
[-311.4745     162.20937    -53.835472     0.8022679   33.807    ],hungry
[-361.4165     168.60777    -40.059063    -2.5647962   20.284025 ],hungry
[-297.7499     173.22322    -78.503555    -3.6017492   31.79715  ],hungry
[-260.31653    156.65434   -107.16841     -7.3155284   38.212494 ],hungry
[-289.31192   140.95029   -90.58708   -17.330748   17.418207],hungry
[-244.50874    156.83524   -113.93793      3.2010584   36.327087 ],hungry
[-283.49362   157.48744  -105.82545   -12.512594   30.192568],hungry
[-465.00693    164.68771    -63.51294      2.2433426   28.426105 ],hungry
[-296.6332    181.85583   -64.453705  -12.742225   15.884311],hungry
[-275.1369   145.62119  -60.03325  -31.00059   11.27195],hungry
[-306.1995    141.89288   -32.813446  -18.922497    9.016433],hungry
[-258.42395    239.1749      -3.5972598    8.841642    31.073893 ],hungry
[-321.24805    153.3406     -63.991238     6.4715796   34.413933 ],hungry
[-321.0291    140.1317    -48.451653    6.09273    31.990984],hungry
[-278.907      155.26828    -59.052887     4.6253686   25.031935 ],hungry
[-298.1632    171.80537   -56.95682     9.237128   33.037838],hungry
[-223.58665    146.94109    -44.86259      2.4107876   -1.7428025],hungry
[-205.07849   175.11353   -59.629745    6.290542   22.112076],hungry
[-195.0897    159.37477  -102.679855   19.429697   37.289093],hungry
[-195.49486   153.58533  -103.82074    14.348253   30.519068],hungry
[-225.0154    183.18507  -111.87328    21.361423   31.530027],hungry
[-194.93193    180.99683    -97.85786     -0.5960043   19.680185 ],hungry
[-468.61664    240.77849    -98.33042     -6.0182796   37.495842 ],hungry
[-510.802     229.26926  -105.033714  -12.157351   39.111095],hungry
[-649.6837    170.8376    -88.02134    -8.466073   39.876816],hungry
[-423.37375    95.85986   -54.000607   -8.176775   16.32871 ],hungry
[-332.03876   158.38074  -122.10112   -24.452002   24.32905 ],hungry
[-491.4143    169.0798    -77.58424   -15.800117   19.610874],hungry
[-507.24298   135.89027   -34.325615  -12.668614   13.665287],hungry
[-495.0517      75.9661      -7.367545    -7.2890267    1.4868394],hungry
[-391.3684    133.9466   -109.11215   -41.2965     23.895584],hungry
[-411.8531    121.42078   -55.72174   -28.634893    6.650881],hungry
[-461.17694   137.89812   -53.645515  -15.747721   13.238867],hungry
[-440.01883   139.46005   -66.67515   -15.754065   14.624947],hungry
[-383.80206     92.316574   -26.286709   -22.961035    -1.0519263],hungry
[-361.28644     98.00098    -22.453907    -9.533832    -4.2703953],hungry
[-389.55826   129.38483   -65.68979   -11.710956   19.629372],hungry
[-373.56268  160.01843 -104.63264  -17.67055   35.56268],hungry
[-327.38522   113.775246  -68.39193   -18.45116    15.56143 ],hungry
[-330.49652   141.33386  -104.84057   -14.198996   35.717274],hungry
[-301.67203   158.58415  -113.475914    9.861129   39.828896],hungry
[-483.91266   134.91054   -39.478127  -19.71201    11.643711],hungry
[-312.28003   103.47354   -78.06821   -23.02916    13.490958],hungry
[-278.2664    170.40962   -73.64348    11.612585   34.009796],hungry
[-279.42075     134.09903     -44.36654       0.88442206   18.663595  ],hungry
[-697.35754    105.77436    -31.839691    -3.1057076   13.766649 ],hungry
[-619.2817     104.459274   -35.978218   -23.62323      6.6950364],hungry
[-459.33075   127.93354   -64.47024   -25.692055   19.117695],hungry
[-587.83307    114.39849    -41.556026   -27.739496     7.7652836],hungry
[-522.9437      82.08899    -53.091812   -19.031656     7.7579403],hungry
[-337.22565   150.49342   -54.245197  -10.767504   21.184452],hungry
[-290.64066    156.48192    -65.13375     -7.0788107   26.786793 ],hungry
[-310.41153    157.78069    -59.661205    -8.9308195   24.50415  ],hungry
[-268.26947    162.51671   -104.253174    -4.3233624   23.712116 ],hungry
[-247.72635   168.00916   -84.008224  -22.965977   26.321917],hungry
[-447.27933    114.34124    -31.250498     1.8386817   11.700463 ],hungry
[-349.4313     143.55788    -48.533596     3.0048735    7.2083964],hungry
[-374.19012     97.83545    -38.60353    -15.519868     2.9572737],hungry
[-523.30066   117.45419   -63.057728   -9.288728   20.834433],hungry
[-308.02402   135.52226   -38.28846     7.141307   25.685066],hungry
[-258.8702     145.61403    -23.735086   -17.96385      5.1373844],hungry
[-243.61246   141.80717   -34.238987  -36.808727   -6.962521],hungry
[-389.81314     99.01885    -20.161274   -13.62502      5.7007804],hungry
[-508.78296   144.57765   -52.051582  -10.145737   16.467419],hungry
[-535.2152     117.40894    -33.4824      -3.1975276   17.521143 ],hungry
[-263.0889     141.45668    -32.222622   -21.481262     2.0919824],hungry
[-257.85294   136.97859   -50.910988  -13.874801    9.036368],hungry
[-408.95917    113.15646     -6.42815     -5.070402    -1.8266226],hungry
[-317.29614   142.70189   -54.55365   -19.057968   18.579802],hungry
[-330.93747   130.01515   -42.04654   -10.371114   13.665381],hungry
[-310.35632   134.31273   -37.79905   -17.192781   11.223862],hungry
[-294.974     108.80302   -40.959503  -13.181278   16.786066],hungry
[-238.74144   155.51566   -78.42814   -25.276705   24.4329  ],hungry
[-321.26657    135.91455    -50.72249    -28.222887     4.9803357],hungry
[-469.9965    147.53392   -10.329541  -23.201338  -10.655666],hungry
[-325.5552     147.44127     19.747845    -3.2172668   -2.5078208],hungry
[-388.2035     160.96149     -5.940891     2.1569934   20.704851 ],hungry
[-417.72064   114.33097   -39.881916    7.487769   16.783478],hungry
[-415.46652     87.58696    -46.56842     -3.7347715    8.555304 ],hungry
[-308.65268   114.331345  -71.79396    -4.708905   14.212239],hungry
[-553.8958     91.82732   -15.801522   -6.382834   12.695542],hungry
[-552.2183     84.81668   -21.166214  -14.793153    8.565743],hungry
[-426.47742   132.31084   -70.497116  -36.840374   11.780912],hungry
[-513.9869    131.41583   -17.833454  -18.1111      5.33061 ],hungry
[-227.12285   148.53682   -98.18955     2.475612   37.80349 ],hungry
[-288.066     135.45807   -66.6865      4.99627    22.682566],hungry
[-253.89117   160.0913    -90.17277     9.526876   27.882309],hungry
[-305.63168    183.91171   -111.563545    -2.1005576   33.16157  ],hungry
[-242.0401    161.42726   -91.43604    -8.930818   27.756998],hungry
[-285.66943   154.26344   -75.91072   -21.023058   21.072287],hungry
[-362.0266     196.94424    -80.65101      0.5297716   43.95852  ],hungry
[-372.99414   180.23544  -106.83569    -6.896963   34.743725],hungry
[-296.77737   142.23459   -64.89699   -12.037909   14.816351],hungry
[-354.219     135.73329   -52.40108   -19.429783    8.622038],hungry
[-276.45032   135.69037   -70.262695  -18.449371   16.835789],hungry
[-324.74207    193.39821     -4.7513466    6.2976522   20.107897 ],hungry
[-257.35556  164.19743  -79.42064  -13.83544   24.3317 ],hungry
[-250.86624   160.14455   -80.206184  -27.524332   24.223843],hungry
[-371.10193   133.52032   -69.90805   -14.809499   16.09889 ],hungry
[-507.09875   123.73233   -25.586927   -2.853208   14.273084],hungry
[-397.5891    123.83019   -58.545807  -12.287409   20.318375],hungry
[-350.98004   154.96036   -78.34057   -22.73876    10.458361],hungry
[-409.34125   143.50941   -59.008698   -5.576033   20.670925],hungry
[-287.79324     162.19598     -49.574062    -29.933634      0.92977756],hungry
[-531.5163     111.06543    -12.499958   -23.043322     1.0794282],hungry
[-388.78113    90.95885   -41.586193  -18.860346    8.338795],hungry
"[-3.4933432e+02  1.1635645e+02 -5.1392876e+01 -2.5949490e+01
 -1.3827707e-01]",hungry
"[-3.2566278e+02  9.7075302e+01 -4.1601254e+01 -2.0104063e+01
 -1.4198050e-01]",hungry
[-400.41452     80.19417    -34.65077    -23.498114    -5.4610696],hungry
[-495.19922    54.090958  -24.37797   -10.255309   10.544086],hungry
[-280.58334    174.46878    -49.9284      -6.8182583   23.645996 ],hungry
[-496.1528    103.93068   -10.120274   10.220482   17.451643],hungry
[-396.91858   144.32451   -66.75376   -16.610384   26.020245],hungry
[-295.67206    128.50385   -120.284996    -1.8895622   36.21798  ],hungry
[-281.39786     131.8959     -109.10563       0.33697936   26.981077  ],hungry
[-591.5933    157.51167    -8.974283  -20.644522   -5.403638],hungry
[-252.92783    155.51036    -70.66542     -5.5390625   20.64643  ],hungry
[-350.91513    144.64836   -100.67524     -4.6974206   31.798298 ],hungry
[-282.81836    194.65749    -49.932262     4.3784957   31.481277 ],hungry
[-260.98508   183.62463   -54.398087  -13.388525   28.466848],hungry
[-286.3968     192.954      -31.134912    -5.6107135   17.179874 ],hungry
[-623.68445    167.08589    -66.299614   -26.492706     3.1907666],hungry
[-284.18082     166.35786     -68.731316      0.71804553   27.203426  ],hungry
[-262.84488   175.705     -84.05095   -13.766966   20.297997],hungry
[-441.07874     50.267258    -5.78754     -3.7373538    1.1196328],hungry
[-487.35556     80.92437    -14.776767   -10.9384165    3.2792976],hungry
[-313.60577   124.83438  -114.416214  -18.338789   20.680124],hungry
[-503.44574     89.169464   -42.785255   -25.322504     3.2816734],hungry
[-411.47784   123.0285    -50.75621   -28.341145   -3.121506],hungry
[-489.93668   132.85188   -30.194674   -0.941842   12.909884],hungry
[-446.2661    157.91162   -46.95109    -4.9108     11.632856],hungry
[-451.08655   172.03682   -40.351738  -38.58499     6.627248],hungry
[-475.59238    144.4219     -22.228302    -3.4187663   14.002302 ],hungry
[-487.84338    128.05566    -14.435065   -15.2765875    3.9857585],hungry
[-667.57056   172.65714   -60.515633    9.940804   36.612255],hungry
[-542.4304     136.83199    -32.852707     1.3672814   20.937687 ],hungry
[-397.2943      97.33092    -15.61398      3.8168511    2.003308 ],hungry
[-466.88312    126.1244     -39.735775     1.9460591   17.18193  ],hungry
[-440.65088   123.94599   -18.793068   -2.916603    4.26155 ],hungry
[-451.25967    137.86458    -59.736282    -2.0813997   15.111823 ],hungry
[-361.69388   114.11519   -89.13237   -16.902594   19.587755],hungry
[-363.61963    86.85774   -50.540554  -27.842188   10.932087],hungry
[-335.88766     97.57341    -61.719902   -32.464954    13.3723755],hungry
[-250.25818    119.106514   -88.825294    -7.7993293   30.081549 ],hungry
[-341.47644   138.27383   -50.50916   -12.03165    23.014523],hungry
[-203.15886    169.20308    -74.58928    -27.51589      3.9774408],hungry
[-257.7523    155.3935    -61.590645  -20.19153    26.215267],hungry
[-318.14468    149.96904    -13.577616     1.3339797   24.36302  ],hungry
[-347.0801    149.78369   -47.01969   -10.890419   16.004812],hungry
[-317.54468    142.64043    -41.193607   -39.900932    -6.7138715],hungry
[-415.92374   229.89363  -100.14959   -14.782718   29.36145 ],hungry
[-488.87726    151.86165      2.4230866   -9.973014    20.25303  ],hungry
[-593.00726     67.31798     16.935143     6.6785593   12.757329 ],hungry
[-361.60468    156.00117    -26.070293   -32.729523     1.0335925],hungry
[-345.48206   190.36618   -78.87063   -35.33258    26.169653],hungry
[-544.8733    134.62097   -33.48522     7.462625   17.54662 ],hungry
[-376.98724   155.82375   -64.82901   -18.995897   13.835976],hungry
[-319.993     184.56534   -45.544537   11.047301   30.986858],hungry
[-339.14902    153.12482    -16.162565     5.2877545   14.652981 ],hungry
[-361.69562    163.8146     -45.92887      0.7289722   26.85325  ],hungry
[-322.48822   204.9772    -24.330372    9.14855    35.028606],hungry
[-259.71884    183.65987    -55.21752     -3.8016422   29.287169 ],hungry
[-383.02405    140.0947     -44.11487    -23.157797     6.7625566],hungry
[-355.44235    124.710594   -52.769253   -34.160305     4.5744414],hungry
[-422.92175     73.16561    -22.817984   -13.339138     3.3958344],hungry
[-323.10614    107.60209    -38.831306   -25.56136     -5.2429523],hungry
[-429.66312   199.36188   -64.125626    8.53285    38.882957],hungry
[-386.30835    176.01906    -38.392334     3.9652395   38.26689  ],hungry
[-394.20944   172.42188   -39.78542     9.189769   34.16371 ],hungry
[-384.74823    192.16216    -42.324398     2.0788348   32.850742 ],hungry
[-240.0237     149.7294     -46.965168    -8.3830805   27.72961  ],hungry
[-291.78653   159.35318   -42.636784  -12.408347   20.11594 ],hungry
[-223.23265     131.77498     -81.427124    -38.471603     -0.45756403],hungry
[-351.62048   123.6657    -60.603394   -8.683616   13.108639],hungry
[-233.21153   172.65085   -65.120705   -8.28636    27.1117  ],hungry
[-295.9538     168.97823   -128.02307     -1.7247019   43.762203 ],hungry
[-490.4656      40.973717    -5.4308467    4.4609623   10.648985 ],hungry
[-474.28378     79.52246     -3.509265     3.1069105    7.9640613],hungry
[-521.79834     95.116615   -13.063873   -17.6594       0.6151814],hungry
[-510.51462    125.421715   -38.37753    -24.843681     6.8040876],hungry
[-547.9579      98.88468    -16.649094   -16.570505     2.4326687],hungry
[-316.18488   116.902855 -102.710846  -13.859682   31.184404],hungry
[-383.24554   104.96892   -65.0163    -12.41562    11.528188],hungry
[-304.54364   167.5174    -77.19868   -28.15433    24.115294],hungry
[-385.60623    173.93509    -55.573696     0.5525635   41.56682  ],hungry
[-340.3957    178.37834   -68.69034    -8.685968   37.0572  ],hungry
[-282.43152   135.62108   -77.06523     8.340769   21.440401],hungry
[-348.22037    110.74213    -65.48981    -12.647335     4.8449497],hungry
[-559.21814   170.13174   -86.94552   -10.419534   27.456972],hungry
[-579.72034   152.48369   -37.859886    8.730246   28.693533],hungry
[-416.08255   162.98506   -97.556816   13.37779    19.953922],hungry
[-334.531     149.9786    -66.59005    -7.492975   23.349083],hungry
[-228.44484   159.93895   -77.06635    -5.287377   26.932297],hungry
[-445.94012   182.60745   -62.264294   13.41467    41.895794],hungry
[-371.2462     116.82573    -37.889435     5.9225583   17.624147 ],hungry
[-212.35803    137.66364   -100.61892     -1.7903697   34.154526 ],hungry
[-403.31696    180.70619    -57.021408    -4.2611923   30.223383 ],hungry
[-470.1415     249.34337    -92.85694      5.3974867   45.925938 ],hungry
[-347.36484   162.66069   -67.4706     -3.516276   26.3033  ],hungry
[-479.44955   196.12706   -66.53655     2.769488   34.094105],hungry
[-422.8289    147.27228   -72.03437   -35.02301    11.496283],hungry
[-189.6579     158.80553    -94.9625     -28.732761     3.7943504],hungry
[-477.39682   148.61891    20.722471   19.478798   14.202165],hungry
[-465.67194     72.03619     12.342281     8.481372     0.8645388],hungry
[-350.56088     96.28838     -7.250203   -15.554291    -4.8226266],hungry
[-266.48477   167.3497    -66.655365  -39.39315    11.699057],hungry
[-296.77432    149.01326    -41.465584    -3.2503588   18.36371  ],hungry
[-285.90137   152.8691    -75.16283   -16.8476     19.379316],hungry
[-335.29193   125.555016  -73.2458    -19.827473   19.768648],hungry
[-360.86057    143.4336     -30.603737     7.2259164   23.12433  ],hungry
[-586.6561    122.31962   -30.486792  -15.205884   21.768505],hungry
[-733.22723    107.08522      6.3259807   17.15516     24.018076 ],hungry
[-347.4857    138.56119   -93.14037    12.270498   32.387314],hungry
[-358.9257     148.36324    -60.784767     0.9002156   26.807611 ],hungry
[-365.99106    129.21463    -56.602547    -3.5270827   21.31671  ],hungry
[-304.10623   150.77321   -61.996082  -18.031425   10.987808],hungry
[-362.27264    152.50877    -57.660973    -7.3298907   15.611042 ],hungry
[-390.34775     60.451267   -42.31706    -14.5673895    2.6820683],hungry
[-339.75485   160.44794   -42.63258    -6.923705   18.221931],hungry
[-326.09973   140.16779   -76.89569   -21.750818   18.626444],hungry
[-413.6936    105.33816   -17.316921    7.376485   18.773678],hungry
[-357.75198   130.4059    -62.57478   -21.508257   13.031168],hungry
[-336.21698   148.05539   -60.511597   -9.287676   17.337893],hungry
[-315.12646    115.19306    -43.17674     -8.7839155   16.244658 ],hungry
[-393.7998     97.28121   -34.526493  -10.397322    5.607975],hungry
[-428.34027   157.6894    -79.84847   -16.306372   21.546421],hungry
[-407.3928    189.19315   -58.046463  -39.516243    8.242626],hungry
[-263.38763   159.19577   -75.90105     9.769994   47.72659 ],hungry
[-230.49088    164.93034   -112.47268      1.4314262   36.305122 ],hungry
[-364.42966   160.03894   -32.770576   10.215752   29.402742],hungry
[-315.3613    122.01187   -56.10168   -18.688055    8.97885 ],hungry
"[-4.2134656e+02  1.4214989e+02 -1.5887893e+01 -1.0161563e-01
  1.3322735e+01]",hungry
"[-2.9348605e+02  1.3346989e+02 -8.9324364e+01 -1.8667966e-01
  3.4015682e+01]",hungry
[-337.65033   123.38334   -21.146456  -40.585434  -28.452751],hungry
[-257.29684   141.82271   -44.77604   -51.76991   -30.235544],hungry
[-402.85846  149.91083  -81.37098   -9.59131   24.48854],hungry
[-441.17197     98.0588     -46.13806    -11.8054495    6.0785933],hungry
[-330.20337   129.91531  -103.65098   -25.724102   27.992052],hungry
[-361.96796   131.9107    -79.97395   -29.205776   18.421465],hungry
[-379.74936   125.56218   -19.633467   -2.46353    17.719776],hungry
[-348.0364    133.38231  -110.283325  -30.002623   14.546256],hungry
[-275.04968   165.05893  -131.8183    -24.10257    35.173206],hungry
[-396.59714    94.78525  -103.04318    -7.793302   39.07087 ],hungry
[-483.4676    156.82994   -42.114647   -8.654528   22.604525],hungry
[-478.94177    165.99849    -44.303177    -7.5994687   28.458944 ],hungry
[-352.0028     158.64989    -42.031715   -28.27001     -4.3780527],hungry
[-394.5555    169.67056   -35.04988   -19.100815   -3.674581],hungry
[-469.7961    152.92625   -71.20339   -21.853138   19.243422],hungry
[-461.14444    127.05968    -38.62188    -22.861658     7.5655155],hungry
[-342.2044    180.92886   -57.241352  -10.689986   25.776266],hungry
[-460.18082   115.739784  -93.86013   -35.586315   30.583899],hungry
[-253.14915    134.4119     -49.5622      -7.5930305   28.547401 ],hungry
[-256.02734    169.27599    -93.833954     7.6366115   47.638863 ],hungry
[-408.53073   179.79164   -91.86728    -9.638838   28.7854  ],hungry
[-447.55533   178.1275   -110.8625    -14.697501   27.33936 ],hungry
[-323.85583   123.74767   -56.4426     -8.92981    17.461586],hungry
[-362.25082     88.029366    -4.972446   -14.715215    -1.0516922],hungry
[-379.21017    147.79504    -46.769745    -1.5151489   15.202425 ],hungry
[-409.75882     77.74305    -39.005497   -31.3989      -3.5277615],hungry
[-455.24548    128.05577    -32.49732     -3.7332957   14.6164465],hungry
[-390.7305    117.88483   -55.190845  -21.394642    7.001171],hungry
[-339.05695    122.19357    -27.854034    -2.5713184    7.877457 ],hungry
[-294.09387    141.16785    -39.99403     -3.0375783   13.081597 ],hungry
[-245.32114   146.85966   -87.04781   -12.271175   24.398317],hungry
[-390.93396    140.2111     -39.781387   -10.156271     7.7909417],hungry
[-334.6585     144.56534    -66.08324     -2.6602123   27.047663 ],hungry
[-375.65707   149.62303   -53.283825   -9.810872   22.713343],hungry
[-324.42056    145.79297    -86.67104     -3.5986073   32.307663 ],hungry
[-406.3001    183.39578   -71.47791   -17.293472   17.381754],hungry
[-308.76886   121.96699   -44.42019   -10.131441   10.168623],hungry
[-321.7077    152.22932   -48.64523   -31.884323    8.611598],hungry
[-363.1308     117.761      -33.28539     -7.3504972   20.939713 ],hungry
[-404.8352    136.05795   -55.928955   -9.484982   18.4491  ],hungry
[-359.61615   109.00911   -24.223698  -13.76081     6.192062],hungry
[-314.51706   122.037384  -34.688576   -8.197579    5.203184],hungry
[-327.49158   193.28902   -59.368732  -11.244185   25.842518],hungry
