Features,Type
"[-256.3625      151.03586     -75.935104    -25.140226     20.378002
  -28.024036    -14.075741      1.4161971   -16.529877     -0.28143084]",hungry
"[-373.22324    167.5384     -18.218634    19.175364    47.834522
   -5.40635     -5.489328     3.3331263  -13.724167    -2.9197824]",hungry
"[-352.5305      90.20611     -9.194122   -10.811955     5.348598
  -11.405305   -12.4612875   -3.3025546   -8.715669    -8.592341 ]",hungry
"[-349.57834     89.01926     -8.561609   -11.287151     2.8085268
  -13.612295   -13.816039    -5.3570447  -12.049107   -12.727254 ]",hungry
"[-336.8334      90.92041     -3.5871024  -14.860203    -2.753194
  -13.907736   -14.503841    -6.472898    -8.21952     -7.5481925]",hungry
"[-614.47253     99.91959    -19.32391     -4.74875     12.566793
  -12.175652    -4.993573     2.7509851   -8.889864    -2.498756 ]",hungry
"[-4.94719757e+02  6.10773888e+01 -1.47682524e+01 -4.27498102e+00
  1.04680805e+01 -3.09436774e+00  1.80635285e+00  8.49993610e+00
  4.32941973e-01  7.68402278e-01]",hungry
"[-259.8812    191.77553   -60.443478  -11.033745   34.580173  -23.08963
   -3.77912    18.40734   -15.649259   -8.856055]",hungry
"[-248.83499    208.42319    -70.82619      1.6040119   58.51522
  -19.882244    -9.594073    18.248764   -15.264276    -8.823678 ]",hungry
"[-265.68326    130.18985    -72.00864     -4.616097    32.93597
  -22.30682      1.5523326   19.336626   -12.321573    -2.4508429]",hungry
"[-455.9265     155.29456    -41.946507   -10.341022    16.576464
  -28.73564     -9.315118     6.4464602  -22.776669   -12.876218 ]",hungry
"[-414.35468    171.03612    -35.59164     -5.895404    18.964338
  -18.975218     2.5101738    5.607274   -23.461153    -9.886473 ]",hungry
"[-309.564      162.40831    -62.644016   -15.375184    19.451696
  -32.9282     -12.128471     7.911172   -13.113357    -1.4699346]",hungry
"[-360.75964    159.002      -32.3167     -12.86457     -5.0989194
  -48.16583    -16.190796     2.502252   -20.296593    -2.323134 ]",hungry
"[-527.9555      98.13439     -5.0362606  -18.57159    -10.405884
  -16.704151    -2.4853969    5.0027432  -11.005633   -13.716382 ]",hungry
"[-574.8559     140.40666    -52.08612    -15.753843    13.339627
  -29.438091    -8.51342      6.6416917  -18.920198    -5.036704 ]",hungry
"[-3.1727722e+02  1.7790163e+02 -5.9410362e+01 -3.8641672e+00
  2.3679174e+01 -4.5472404e+01 -2.2496149e+01  2.9102764e-01
 -2.8159981e+01 -1.4415143e+01]",hungry
"[-5.3092334e+02  8.1389084e+01 -1.5518215e+01 -4.2952385e+00
  5.3631859e+00 -1.3066922e+01 -1.7778488e+00 -8.5395463e-02
 -1.7131441e+01 -1.1196079e+01]",hungry
"[-257.10867   179.31519   -88.64571    -9.309425   21.60162   -54.891705
  -12.450491   14.122852  -24.612473   -4.473194]",hungry
"[-360.5414     169.8989     -19.258932   -18.654932     6.9313645
  -22.972372   -11.269587     7.71943     -9.943881   -11.025897 ]",hungry
"[-435.93628    159.97696      6.042045     4.724646    14.010614
  -18.127405    -8.072681     2.5959778  -14.940217    -8.218767 ]",hungry
"[-371.1121    188.82635   -67.46325   -16.756495   11.152697  -46.017677
    3.092948   29.45775   -22.250553  -11.808282]",hungry
"[-432.3141     127.384056   -64.290665     1.8108044   25.458838
  -44.81681    -13.658249    19.798637   -19.480904   -15.409947 ]",hungry
"[-327.03104    106.829185   -91.67066    -19.256578    15.5630665
  -31.091803    -0.6334263    6.0941925  -19.385853     7.0673046]",hungry
"[-346.56335    105.96031    -62.838146    -8.452609    22.66197
  -25.136549    -9.13369      4.7426295  -18.26515     -4.9796033]",hungry
"[-233.17146    137.31947   -122.1244     -34.671883    13.147276
  -43.012108     1.9566208   19.471336   -20.619055    -1.1581973]",hungry
"[-229.32544   151.81705  -126.97941    -4.3742     40.540195  -50.145813
   -6.454554   18.69517   -22.226973    7.273922]",hungry
"[-393.9652      62.853794   -44.413906   -10.679019    27.554092
   -1.337147   -13.604255    -4.35863     -5.105214    -1.0809284]",hungry
"[-554.84827     66.737015   -16.198982   -24.30022     -4.7290277
   -1.3925353    4.0115976    4.703272    -6.9454427   -9.767427 ]",hungry
"[-494.1098     158.26447    -65.3789      -4.8207593   23.237526
  -39.35647    -12.351131     3.9003453  -29.250103   -10.414251 ]",hungry
"[-300.079      134.3349     -56.233753    -7.39317     17.722372
  -29.68005     -1.8580072   11.780407   -19.290676    -4.8219504]",hungry
"[-391.1339    135.16263   -61.120956   -5.374844   16.702223  -40.235226
   -9.064383   10.391701  -22.999475   -8.319229]",hungry
"[-245.21645    136.41685    -80.79364    -17.076666    12.781306
  -37.524914     3.693203    20.177223   -16.75369      1.8519012]",hungry
"[-212.97029    161.75964    -95.96843    -13.722388    20.32973
  -42.085865     6.6914973   20.315416   -25.748137     2.0669055]",hungry
"[-238.68956    157.5127     -59.99953     -1.4652658   24.46396
  -42.047306   -17.810719     3.2671967  -24.507265    -4.6051006]",hungry
"[-311.4745     162.20937    -53.835472     0.8022679   33.807
  -28.344488   -13.705356     0.3686313  -28.158648    -9.056827 ]",hungry
"[-361.4165     168.60777    -40.059063    -2.5647962   20.284025
  -33.963074   -10.7845       7.66889    -21.491766    -6.706149 ]",hungry
"[-297.7499     173.22322    -78.503555    -3.6017492   31.79715
  -45.31568    -13.30385     14.155927   -27.28456    -10.95942  ]",hungry
"[-260.31653    156.65434   -107.16841     -7.3155284   38.212494
  -43.939167   -14.134057     8.156472   -24.820795     2.6394577]",hungry
"[-289.31192   140.95029   -90.58708   -17.330748   17.418207  -46.557884
  -11.997444   10.596313  -21.216438    2.012656]",hungry
"[-244.50874    156.83524   -113.93793      3.2010584   36.327087
  -68.07386    -21.359493    16.32208    -29.559792    -1.1394894]",hungry
"[-283.49362    157.48744   -105.82545    -12.512594    30.192568
  -44.99055     -8.195804     9.077682   -33.096443    -3.0774782]",hungry
"[-465.00693    164.68771    -63.51294      2.2433426   28.426105
  -42.35447     -7.6494083   20.379528   -22.21625    -16.028538 ]",hungry
"[-2.9663321e+02  1.8185583e+02 -6.4453705e+01 -1.2742225e+01
  1.5884311e+01 -3.8783127e+01 -8.3872480e+00  2.1066103e+00
 -2.6035805e+01  2.4495549e-01]",hungry
"[-275.1369     145.62119    -60.03325    -31.00059     11.27195
  -16.820965    -6.902103    -6.1547885  -22.14606      1.3482474]",hungry
"[-306.1995     141.89288    -32.813446   -18.922497     9.016433
  -13.486085    -2.8855834   -4.5369606  -21.531986    -1.2747146]",hungry
"[-258.42395     239.1749       -3.5972598     8.841642     31.073893
  -16.249443      0.90380925   11.036634    -18.02474      -4.8455024 ]",hungry
"[-321.24805    153.3406     -63.991238     6.4715796   34.413933
  -28.951262    -5.003301     2.3079495  -27.433672    -4.230232 ]",hungry
"[-3.2102911e+02  1.4013170e+02 -4.8451653e+01  6.0927300e+00
  3.1990984e+01 -2.0747595e+01 -4.7877593e+00 -1.8064426e-01
 -2.4988411e+01 -5.0784459e+00]",hungry
"[-278.907      155.26828    -59.052887     4.6253686   25.031935
  -27.746235    12.062769    17.985878   -21.765749    -3.4252913]",hungry
"[-298.1632    171.80537   -56.95682     9.237128   33.037838  -26.885355
    6.104653   10.52139   -27.966301   -4.934212]",hungry
"[-223.58665    146.94109    -44.86259      2.4107876   -1.7428025
  -56.512615    -7.3589196    6.7164044  -26.319996    -2.6772816]",hungry
"[-205.07849    175.11353    -59.629745     6.290542    22.112076
  -37.343597     8.608725    14.575577   -29.20942     -4.0553465]",hungry
"[-195.0897    159.37477  -102.679855   19.429697   37.289093  -51.57449
    6.698068   16.656395  -30.050896    4.17642 ]",hungry
"[-195.49486    153.58533   -103.82074     14.348253    30.519068
  -53.29306      6.561565    14.890766   -28.97086      7.3465405]",hungry
"[-225.0154     183.18507   -111.87328     21.361423    31.530027
  -62.01369     14.177603    20.397724   -34.725822     5.1730423]",hungry
"[-194.93193    180.99683    -97.85786     -0.5960043   19.680185
  -48.28018     11.82246     10.621341   -33.506092     9.444356 ]",hungry
"[-4.6861664e+02  2.4077849e+02 -9.8330421e+01 -6.0182796e+00
  3.7495842e+01 -4.3974354e+01  8.0693638e-01  1.2303606e+01
 -3.4604656e+01 -1.2319095e-02]",hungry
"[-5.10802002e+02  2.29269257e+02 -1.05033714e+02 -1.21573505e+01
  3.91110954e+01 -4.06646042e+01 -2.26868129e+00  1.31444197e+01
 -2.88113918e+01  3.75142843e-01]",hungry
"[-649.6837     170.8376     -88.02134     -8.466073    39.876816
  -31.976265    -9.49893     12.668787   -19.480816    -1.8614714]",hungry
"[-423.37375     95.85986    -54.000607    -8.176775    16.32871
  -23.29719      2.4677396   17.904392   -16.439528   -11.18252  ]",hungry
"[-332.03876    158.38074   -122.10112    -24.452002    24.32905
  -49.173813    -3.1344237   24.753876   -22.321482    -7.8026524]",hungry
"[-491.4143     169.0798     -77.58424    -15.800117    19.610874
  -34.967346     1.4666126   14.27493    -27.912142   -10.517236 ]",hungry
"[-5.0724298e+02  1.3589027e+02 -3.4325615e+01 -1.2668614e+01
  1.3665287e+01 -1.6532888e+01 -4.7062016e-01  8.7929058e+00
 -1.4835463e+01 -6.9188638e+00]",hungry
"[-495.0517      75.9661      -7.367545    -7.2890267    1.4868394
   -8.5525255    0.6106301    2.663119    -9.960767    -5.3622413]",hungry
"[-391.3684    133.9466   -109.11215   -41.2965     23.895584  -27.307673
   -8.149243   17.666056  -15.885265   -8.291307]",hungry
"[-411.8531    121.42078   -55.72174   -28.634893    6.650881  -23.908306
   -5.871341   11.410022  -13.093247   -6.991593]",hungry
"[-461.17694    137.89812    -53.645515   -15.747721    13.238867
  -19.054098     5.7985907    6.2443514  -25.37272     -7.64056  ]",hungry
"[-440.01883    139.46005    -66.67515    -15.754065    14.624947
  -21.948723    11.253714    11.260316   -25.600634    -5.1929746]",hungry
"[-383.80206      92.316574    -26.286709    -22.961035     -1.0519263
  -16.80633     -10.439497      0.70658016  -10.023109     -9.42898   ]",hungry
"[-361.28644     98.00098    -22.453907    -9.533832    -4.2703953
  -34.974243   -12.362735     5.647519   -17.281807   -15.210792 ]",hungry
"[-389.55826    129.38483    -65.68979    -11.710956    19.629372
  -37.509773   -14.434098    15.8815155  -11.018008   -13.032796 ]",hungry
"[-3.7356268e+02  1.6001843e+02 -1.0463264e+02 -1.7670549e+01
  3.5562679e+01 -3.3337891e+01 -9.1950426e+00  9.2336636e+00
 -2.1140984e+01  8.5760258e-02]",hungry
"[-327.38522    113.775246   -68.39193    -18.45116     15.56143
  -33.1436     -16.603638     6.3397264  -10.892725    -3.0882533]",hungry
"[-3.3049652e+02  1.4133386e+02 -1.0484057e+02 -1.4198996e+01
  3.5717274e+01 -3.5778591e+01 -1.2620150e+01  1.0267882e+01
 -1.6500408e+01  1.9280207e-01]",hungry
"[-301.67203    158.58415   -113.475914     9.861129    39.828896
  -57.447674    -4.0945582   21.888943   -25.65366      2.752811 ]",hungry
"[-483.91266    134.91054    -39.478127   -19.71201     11.643711
  -25.163866   -19.42838     -0.8948264  -13.737521    -8.962891 ]",hungry
"[-312.28003   103.47354   -78.06821   -23.02916    13.490958  -35.849434
  -15.28807    10.566404  -12.224783   -5.530874]",hungry
"[-278.2664    170.40962   -73.64348    11.612585   34.009796  -53.32396
  -13.612284   16.639477  -26.427015   -9.689609]",hungry
"[-279.42075     134.09903     -44.36654       0.88442206   18.663595
  -37.162148    -15.336916      5.174209    -20.037792    -10.393841  ]",hungry
"[-697.35754    105.77436    -31.839691    -3.1057076   13.766649
  -27.118525   -11.472336     8.496715   -13.018351   -10.235976 ]",hungry
"[-619.2817     104.459274   -35.978218   -23.62323      6.6950364
  -21.48345    -21.061527     1.7585992   -0.7187669   -3.6556778]",hungry
"[-459.33075    127.93354    -64.47024    -25.692055    19.117695
  -28.415716   -22.682281     6.4591303   -9.254106    -7.626587 ]",hungry
"[-587.83307    114.39849    -41.556026   -27.739496     7.7652836
  -20.36289    -19.24838      3.272216    -1.330891    -3.1910813]",hungry
"[-522.9437      82.08899    -53.091812   -19.031656     7.7579403
  -26.9789     -12.770062     8.537076    -8.093953    -6.1544676]",hungry
"[-337.22565    150.49342    -54.245197   -10.767504    21.184452
  -30.049992   -11.406743    11.999016    -9.145173    -4.7864814]",hungry
"[-290.64066    156.48192    -65.13375     -7.0788107   26.786793
  -30.567402    -3.8226736   16.62197    -16.266394    -8.265091 ]",hungry
"[-310.41153    157.78069    -59.661205    -8.9308195   24.50415
  -30.56757     -6.1768003   16.740166   -13.631785    -8.501544 ]",hungry
"[-268.26947    162.51671   -104.253174    -4.3233624   23.712116
  -52.83074      0.7396253   16.151077   -32.10623     -2.310967 ]",hungry
"[-2.4772635e+02  1.6800916e+02 -8.4008224e+01 -2.2965977e+01
  2.6321917e+01 -2.8645880e+01 -3.6276143e+00  1.6845963e+01
 -1.5506331e+01  9.8890558e-02]",hungry
"[-447.27933    114.34124    -31.250498     1.8386817   11.700463
  -30.99947     -7.197795     6.622939   -19.868307    -9.345427 ]",hungry
"[-349.4313      143.55788     -48.533596      3.0048735     7.2083964
  -54.120712    -13.948672      5.919427    -24.367987     -0.71098197]",hungry
"[-374.19012     97.83545    -38.60353    -15.519868     2.9572737
  -25.273842    -4.9092703    8.966656   -13.485984    -9.257583 ]",hungry
"[-5.2330066e+02  1.1745419e+02 -6.3057728e+01 -9.2887278e+00
  2.0834433e+01 -2.7549675e+01 -6.2707977e+00  8.0072403e+00
 -1.7381779e+01 -3.8220814e-01]",hungry
"[-308.02402   135.52226   -38.28846     7.141307   25.685066  -42.370544
  -32.44404    -6.291886  -28.103748  -16.02418 ]",hungry
"[-258.8702     145.61403    -23.735086   -17.96385      5.1373844
  -27.800844   -20.16487     -3.281566   -18.76137    -13.22598  ]",hungry
"[-243.61246   141.80717   -34.238987  -36.808727   -6.962521  -28.788376
  -22.982933   -8.387851  -19.798738  -15.29142 ]",hungry
"[-389.81314     99.01885    -20.161274   -13.62502      5.7007804
  -17.903948   -16.204948    -3.9518337  -10.7432165  -10.242745 ]",hungry
"[-508.78296    144.57765    -52.051582   -10.145737    16.467419
  -30.633808    -8.152069     6.0566173  -23.396257   -14.853446 ]",hungry
"[-535.2152     117.40894    -33.4824      -3.1975276   17.521143
  -23.313114   -11.616437     1.0122457  -21.7477     -16.919035 ]",hungry
