Features,Type
"[-4.28394196e+02  1.48899994e+02 -6.93061905e+01 -1.50132751e+01
  2.89524632e+01 -3.86474495e+01 -2.55400772e+01  2.09238567e+01
  1.08425565e-01 -1.13243427e+01  6.51596844e-01 -5.36657906e+00
 -5.49113369e+00 -3.30675411e+00 -1.16715384e+01 -5.88778543e+00
  3.28257298e+00  2.46909946e-01  3.26167703e+00  6.60309792e+00
  1.40224174e-01 -2.36888719e+00 -2.47892618e+00 -4.19060946e+00
 -7.97852695e-01 -2.09905028e-01 -4.32703352e+00 -2.69216561e+00
 -6.58348918e-01 -2.48877192e+00]",belly_pain
"[-436.1321     123.276924   -20.165434     7.376603    18.413662
  -22.705877    -4.551062     9.97417    -11.0640335   -5.1186724
   -3.7400324  -20.31255     -8.931104     1.5885366   -7.839134
   -1.9934353    5.5031805   -1.8554295   -4.2193494   -6.2775283
  -10.244702    -4.764917    -4.2120237  -10.211645    -7.2690167
   -4.9947224   -7.3653874   -4.325097    -2.9794629   -4.316696 ]",belly_pain
"[-4.1736902e+02  1.9504312e+02 -9.3951714e+01 -6.4751282e+00
  2.6089195e+01 -4.8660007e+01 -2.4352131e+00  9.7193289e+00
 -3.5364525e+01 -4.4261103e+00  2.7510016e+00 -2.4888462e+01
 -1.3951501e+00  2.4112105e+00 -1.3354465e+01  6.7057629e+00
  4.5877552e+00 -1.2197506e+01 -1.0586079e+00 -3.8701923e+00
 -1.1396609e+01 -5.5194374e-02 -4.4149189e+00 -9.7981319e+00
  2.5437191e-01 -2.8126824e+00 -5.7525206e+00  1.5057877e+00
 -1.0592395e+00 -8.3766550e-01]",belly_pain
"[-402.05515     153.38995    -106.980034    -21.820833     25.608883
  -38.46013       1.3046598    20.323942    -27.275318     -7.4926333
   10.10996     -16.168648     -5.925752      2.5651865    -9.670086
    4.6409373     9.092329     -1.1539849     9.579484      5.928188
   -9.462252     -1.0177231     0.5148138    -8.171486     -1.0685802
   -1.0285677    -8.548573     -2.6095839    -0.77574646   -5.1144524 ]",belly_pain
"[-3.6482013e+02  1.5183423e+02 -1.2237543e+02 -2.4735775e+01
  2.2686073e+01 -4.6699913e+01  4.7841210e+00  2.7372377e+01
 -2.8968651e+01 -8.6461420e+00  1.2409170e+01 -1.6313059e+01
 -8.1347065e+00  8.1318033e-01 -8.4861155e+00  7.9991064e+00
  1.0560931e+01 -2.1066029e+00  4.9814758e+00 -1.2030534e+00
 -1.0526570e+01  3.0655951e+00  9.2174870e-01 -8.9959078e+00
 -1.6304551e-01 -1.6365024e+00 -7.7310977e+00  1.7340605e-01
 -1.5063086e+00 -6.5091972e+00]",belly_pain
"[-237.06866     148.7104     -146.33049      -1.1878089    44.94896
  -58.268803      1.4422549    29.391651    -38.799988    -12.181233
   16.826696    -12.095933     -4.450805     -2.1854963   -13.255462
    6.687321      3.677956     -9.461451      7.2270722     4.769206
   -4.990678      6.7092533     0.73418546   -9.144815     -0.9754589
   -2.5370357    -3.2619317     2.3829355    -5.909773     -7.2428594 ]",belly_pain
"[-240.35178    150.29214   -141.18556     -4.036984    32.094738
  -57.226997    12.983917    28.182755   -39.692856    -5.166047
   13.103871   -16.985456     4.057917     4.046511   -15.504323
    5.074597     3.2184055  -11.198936     0.8021243   -5.460494
  -10.745369     4.444259    -0.8452242   -5.459707     2.5819118
   -5.3812847   -5.2150574    4.785792    -2.4719365   -3.5770442]",burping
"[-369.66095     131.35814     -64.99535      -1.4956933    32.630295
  -26.27733     -11.04282       6.547835    -15.4899025    -5.6750407
   -5.457773    -20.774527     -3.1948948     5.9936113    -0.90784174
    8.069452      2.9843886   -13.317781    -10.792367     -7.7307696
   -4.975029      2.590273     -5.272604    -11.399324     -0.93458045
    1.2625165    -2.0724826     1.8826331     2.5654871     2.4499516 ]",burping
"[-4.0819205e+02  1.9477637e+02 -7.8103104e+01 -9.6778364e+00
  2.9894154e+01 -3.6336952e+01 -4.1367569e+00  1.2627181e+01
 -2.6047985e+01 -6.9563723e+00  1.4564124e+00 -2.1022255e+01
 -4.2599316e+00 -1.1029402e+00 -1.8623451e+01 -6.1589985e+00
 -5.1166739e+00 -1.5778053e+01 -3.5168266e+00 -4.3367782e+00
 -1.3113942e+01 -2.9311528e+00 -4.0816574e+00 -1.0272220e+01
 -2.0554621e+00 -3.4670446e+00 -6.6984005e+00  1.2850171e-01
 -2.8903019e+00 -5.1406670e+00]",burping
"[-2.99386841e+02  1.13741516e+02 -6.00266762e+01 -8.98810387e+00
  1.39781275e+01 -3.51455383e+01 -9.05896378e+00  9.51436901e+00
 -1.72789631e+01 -6.39335918e+00  2.88704062e+00 -1.11697683e+01
 -1.24246502e+00  3.63830113e+00 -6.91339970e+00 -4.27757412e-01
  9.37019169e-01 -7.16648912e+00 -2.10515976e+00 -7.36006260e-01
 -3.61092544e+00  2.02047229e+00 -1.22441269e-01 -5.47313643e+00
 -1.03065217e+00 -6.40449286e-01 -3.14751887e+00 -1.45104870e-01
  4.33284849e-01  9.16164577e-01]",burping
"[-250.58081     124.703926    -95.40761     -15.318602     26.263527
  -31.501694      2.9891622    20.561794    -20.940308     -7.332083
    4.3531685   -15.923689     -0.634357      9.661345     -5.2026825
    0.25518343    2.479138     -6.122294      1.2139113     2.9690664
   -2.4140484     1.679723     -1.6150444    -5.5298214     1.439941
    0.7851747    -1.5435065     3.2848146     0.79704446   -2.102728  ]",burping
"[-3.2982629e+02  1.3271452e+02 -6.0038795e+01  1.5782447e+01
  2.8340839e+01 -4.4755657e+01 -7.4374104e+00  1.2445500e+01
 -2.5220762e+01 -5.2903471e+00  4.1829600e+00 -2.1637316e+01
 -8.5230007e+00 -1.5672318e+00 -1.4606917e+01 -1.7328515e+00
 -1.1028459e+00 -1.3987573e+01 -2.3721414e+00 -3.9480793e-01
 -9.9614162e+00 -1.0897141e+00 -7.2713889e-02 -7.8712635e+00
 -1.7925898e+00 -1.0847557e+00 -5.9548969e+00 -1.5519145e+00
 -1.6087782e+00 -3.9696991e+00]",burping
"[-217.8622      152.88904    -113.24161       2.6272593    44.18964
  -54.411148    -21.562319      6.9784274   -30.135326     -0.9940581
    8.832942    -24.644468     -2.5792754     8.910306    -12.982704
    3.3697722    11.636965     -4.8398166     3.472896      4.9225144
   -5.4869328     4.444626      3.410605     -8.199695     -2.6556504
   -3.0161316    -7.109365      0.57291824   -1.5363793    -5.399413  ]",burping
"[-357.5416     114.446686    -6.29728     -7.0751014   -3.1481748
  -27.212439   -17.21816    -11.222933   -20.574362    -9.971468
   -8.767772   -18.065388    -5.1366224    1.4969889   -7.2731514
   -1.0219933    5.510027     2.3263013    7.12954      5.7174726
   -7.2845817   -9.393186    -5.7128177   -6.194829    -3.8859968
   -5.329897   -11.104723    -8.56031     -4.5720625   -7.3277225]",burping
"[-2.49261642e+02  1.51831161e+02 -7.08962173e+01 -2.06183033e+01
  5.85690308e+00 -4.21476097e+01 -6.50725460e+00  7.81129217e+00
 -2.31506176e+01 -3.99010754e+00  4.60563004e-01 -2.15825005e+01
 -4.66440105e+00  4.21659374e+00 -4.67691946e+00  8.08453465e+00
  5.69598675e+00 -8.44119167e+00 -1.18789166e-01 -5.12079418e-01
 -8.55831909e+00  1.93612203e-01  1.38748252e+00 -4.28795004e+00
  2.10891023e-01 -3.69686112e-02 -1.68160117e+00  2.28930902e+00
  2.19980150e-01  4.69728291e-01]",discomfort
"[-395.8958      223.3184      -77.89734       2.4307284    28.456585
  -48.66755       1.8183928    13.783871    -37.131718     -8.686738
   -2.6039667   -31.49143      -6.455999     -3.6829722   -22.540787
   -0.7210174    -0.42636928  -15.009387      2.5185242     2.3788586
   -8.861034      1.0488609    -3.6677432   -11.230455     -2.2169442
   -6.5518475   -10.385463     -2.5104754    -7.1443915    -9.066527  ]",discomfort
"[-2.92701813e+02  1.38581970e+02 -8.53564377e+01 -2.04806519e+00
  2.55664539e+01 -3.78765831e+01  3.54908514e+00  1.61771355e+01
 -2.28278904e+01  4.35475022e-01  4.42465210e+00 -1.84694252e+01
  3.25626349e+00  3.35838318e+00 -1.71573296e+01 -4.68764156e-02
  6.58303547e+00 -3.45089883e-01  1.18490191e+01  6.86257124e+00
 -6.34577990e+00 -1.10901095e-01 -1.57179797e+00 -3.99025941e+00
  4.12474918e+00 -1.16730201e+00 -7.04994535e+00 -1.63825047e+00
 -2.51263309e+00 -1.98851109e+00]",discomfort
"[-3.9712057e+02  1.5124698e+02 -6.5386200e+01 -1.9316897e+00
  2.1394293e+01 -4.1003788e+01 -8.8064356e+00  9.5128727e+00
 -2.2120045e+01 -5.8556666e+00 -9.7237009e-01 -2.0062885e+01
 -3.3018153e+00 -9.4783336e-01 -1.6609970e+01 -2.8000395e+00
  2.0080440e+00 -7.2744093e+00  4.3288276e-01 -1.6189467e+00
 -1.0817323e+01 -4.3316808e+00 -2.8988550e+00 -4.4251146e+00
  1.0991533e+00 -3.1632943e+00 -6.7030053e+00 -1.7349970e-01
 -1.0018007e+00 -3.4935913e+00]",discomfort
"[-282.3102      160.53085     -74.99476     -12.361572      9.302519
  -53.326862     -7.61478      17.113747    -23.065275     -7.295751
    5.052518    -16.139633     -4.1614323     2.078505     -9.968649
    1.6565297     7.077415      1.3033907     7.0419955     1.1853462
   -7.576094     -2.3880033    -4.771706     -5.7211986     1.19055
   -4.69558      -7.707702      0.40079442   -1.2059035    -3.6114943 ]",discomfort
"[-2.2919627e+02  1.8452292e+02 -1.0828892e+02 -1.4289325e+01
  2.0538548e+01 -5.8186749e+01 -2.8924646e+00  2.2583151e+01
 -2.8227600e+01 -4.7864690e+00  8.6138859e+00 -1.8578119e+01
 -2.0013185e-01  6.4315405e+00 -1.0741934e+01  3.2169189e+00
  7.4688177e+00  9.3671936e-01  1.1347640e+01  3.8796194e+00
 -6.3736119e+00  1.9501526e+00 -2.7939386e+00 -5.9042745e+00
  2.4959919e+00 -4.9977298e+00 -7.7123790e+00  2.2438984e+00
 -1.6724563e+00 -3.9720361e+00]",discomfort
"[-329.16995    166.00903    -60.387753     4.649882    35.099358
  -26.683558    -1.1059785   13.831748   -15.326392    -3.0685408
   -6.182656   -22.941475    -2.0991695   -2.7064378  -16.172401
    2.6119776    2.9143815  -11.831206    -3.3418806   -4.0847244
  -11.352973    -2.7804148   -3.285642    -7.735898    -2.3447905
   -4.011971    -4.361742     1.181164    -2.7561817   -3.8015282]",discomfort
"[-2.6182266e+02  1.3394209e+02 -4.8726109e+01 -2.2988850e+01
  1.0235166e+01 -3.0238880e+01 -2.2046753e+01  1.9843563e+00
 -7.6275945e+00 -3.8499663e+00  6.3476050e-01 -6.1766772e+00
  3.2364933e+00  2.7406888e+00 -1.2125493e+01 -5.6958766e+00
  4.2394078e-01 -8.8057623e+00 -6.2411575e+00 -1.5844017e+00
 -5.6687632e+00 -1.5599287e+00  1.5857842e+00 -2.5316863e+00
  8.1095517e-02  6.7050219e-01 -4.4637513e+00 -1.8668473e+00
 -1.8507870e-01 -4.7986760e+00]",discomfort
"[-2.0901395e+02  1.3517390e+02 -9.6577866e+01 -3.5985176e+01
  1.9111250e+01 -2.7771587e+01 -5.3058453e+00  1.6262741e+01
 -1.8051922e+01 -1.3374050e+01  2.9350703e+00 -7.0320673e+00
  1.5141317e-01  5.8836017e+00 -2.4954576e+00  1.3164990e+00
 -2.4518578e+00 -1.0997120e+01 -2.0291748e+00 -2.5346875e+00
 -1.0210674e+01 -8.6250168e-01  1.8893534e+00 -4.1705756e+00
  1.7735964e+00  3.3369124e+00 -1.1967267e+00  3.7220011e+00
  3.2484066e+00 -4.5854292e+00]",discomfort
"[-5.1084457e+02  1.9645836e+02 -7.5564857e+01 -7.9848833e+00
  2.6393318e+01 -4.4010780e+01 -9.9284735e+00  1.2963123e+01
 -2.1784678e+01 -4.5374498e+00  1.3411471e+00 -2.1120600e+01
 -5.6167307e+00 -3.1496575e+00 -1.7989216e+01 -4.8550153e+00
 -5.6706290e+00 -1.6530468e+01 -4.3258834e+00 -4.9132409e+00
 -1.2330948e+01 -3.2680361e+00 -5.8769498e+00 -1.0117703e+01
 -5.9779489e-01 -2.7657802e+00 -6.1864991e+00  2.7776775e-01
 -2.9407196e+00 -4.7496419e+00]",discomfort
"[-453.00937     164.61502     -55.73687       3.1925652    28.895462
  -30.12714      -3.5348861     5.7892365   -27.176735     -6.4789224
    0.813814    -19.616262     -5.5907693    -2.88317     -14.007661
   -0.60893124   -3.7003727   -15.634958     -3.7214096    -4.760941
  -12.718526     -1.8910551    -2.3560255    -9.409886     -2.9182851
   -3.3042588    -6.015502     -0.84090304   -2.7639716    -3.2397912 ]",discomfort
"[-3.18401825e+02  1.67265411e+02 -1.01554756e+02  1.17820358e+01
  4.04468079e+01 -4.46605797e+01  6.02791882e+00  1.78633499e+01
 -3.11032696e+01  1.39957473e-01  7.23666382e+00 -1.57283964e+01
  9.25377941e+00  3.25468874e+00 -1.69121895e+01  3.84006858e+00
 -2.23977613e+00 -1.59091892e+01  2.49822164e+00 -1.87920976e+00
 -1.10395231e+01  2.86927843e+00 -6.55547440e-01 -5.84080982e+00
  3.02088785e+00 -9.55865324e-01 -2.11083746e+00  2.77673531e+00
 -3.73705697e+00 -1.90902007e+00]",discomfort
"[-343.40988    190.79735     -8.8242235    5.0022063   23.80729
  -20.762417    -6.03358      9.240794   -12.550128     1.6795384
   13.080809    -8.075556    -2.8861847    6.6217837   -8.425029
   -4.8935294    4.6807613   -5.9747844   -5.063987     1.8123274
   -7.481832    -8.899265    -2.309642    -6.5104437   -7.6293116
   -4.170084    -7.695945    -7.517414    -3.1976628   -4.797225 ]",discomfort
"[-554.887      201.52206    -33.067265    12.458403    33.7799
  -36.273216    -9.164898    19.392721   -16.501038    -9.138971
    6.5185556  -13.419463    -8.126878     3.155011    -7.499127
   -3.8572204    3.0533853   -1.1609789    1.8716321    0.8903062
   -4.6757355   -1.3460532   -3.4756463   -7.30378     -2.3606772
   -4.6984596   -8.745143    -4.300048    -5.9721203   -8.227076 ]",discomfort
"[-449.86368    179.8034      -8.296233   -33.4173       7.133553
   -1.1436955  -13.912196    -9.409626    -8.526536    -3.0109606
    1.415322    -5.1161833   -7.641587    -7.359199   -10.609774
   -4.999027     4.9581137    6.1183605    4.9224234    3.1217844
   -3.2117314   -6.2396283   -5.010182    -5.5953965   -5.8165727
   -6.639919    -9.301313    -7.0764503   -3.1071262   -5.190378 ]",discomfort
"[-491.09457     126.16937      11.670261    -14.912604      3.7010727
    0.89781934   -7.3245325    -7.888811     -8.776422     -2.3406606
    7.2285843     4.678604     -3.321029     -6.389925     -7.369896
   -7.0611787    -5.710291     -6.6930003    -7.4719033    -5.163458
   -2.91252      -2.9261558    -4.608628     -5.993522     -4.744661
   -2.8587327    -3.076505     -3.3501651    -3.1971054    -4.215023  ]",discomfort
"[-3.8144116e+02  1.4663887e+02 -1.0495204e+01 -3.3137245e+01
  8.2694507e-01 -1.1264776e+01 -2.7964556e+01 -1.6047462e+01
 -5.0188684e+00 -4.3411593e+00 -4.0035338e+00 -2.3503828e+00
 -1.0153958e+00 -5.1494927e+00 -1.1585882e+01 -8.5954275e+00
 -1.2474945e+00 -1.8835706e-01  1.8941298e-01  2.9433451e+00
  1.4726968e+00 -3.4283004e+00 -6.4435058e+00 -5.7048283e+00
 -2.5506983e+00 -3.0999234e+00 -7.9645209e+00 -7.5683331e+00
 -1.9121431e+00 -1.4598995e+00]",discomfort
"[-439.31705    139.7884      -4.5819306  -32.67953      4.0469956
    9.012248    -5.2729764  -10.094882    -9.260915    -2.7900121
    3.0378194   -1.4675084   -6.8077416   -6.266506    -6.7874894
   -8.247255    -7.170333    -5.724021    -3.6819725   -0.9766074
   -1.4587523   -5.070555    -7.37044     -5.684526    -2.2889557
   -2.5401769   -5.751036    -5.6748643   -3.354473    -3.8200471]",discomfort
"[-3.6625320e+02  1.7890126e+02 -1.3865501e+01 -3.8928745e+01
  3.3070655e+00 -1.1883561e+01 -3.0555029e+01 -1.6021212e+01
 -3.8909600e+00 -2.3693564e+00 -2.9010878e+00 -3.2776937e+00
 -2.1936163e-01 -2.7397585e+00 -1.0887220e+01 -8.1388817e+00
 -8.1605142e-01 -2.4016962e+00 -2.1135812e+00  3.8819473e+00
  3.7377200e+00 -1.8170063e+00 -5.7383218e+00 -6.1091523e+00
 -2.5802851e+00 -1.5149969e+00 -6.4841433e+00 -8.1499949e+00
 -3.8359120e+00 -1.9524188e+00]",discomfort
"[-1.8835809e+02  1.8366656e+02 -7.1602501e+01 -1.8301363e+01
  3.1754141e+01 -2.4589691e+01 -2.0181525e+00  2.3683004e+01
 -1.4402419e+01 -1.3324274e+01 -5.8883667e-01 -1.9044991e+01
 -1.2617775e+01 -1.1998088e-01 -5.9269481e+00  2.8590481e+00
  3.5992334e+00 -1.3165373e+01 -1.0123170e+01 -4.9806504e+00
 -1.1309506e+01 -4.5553603e+00 -1.5497200e+00 -1.1512637e+01
 -8.0308456e+00 -7.9137611e-01 -3.6651225e+00 -1.8956348e+00
  2.0736618e+00  2.0523279e+00]",discomfort
"[-5.0856964e+02  1.2872554e+02 -8.0368721e+01 -7.3951334e-01
  2.5477024e+01 -3.8759708e+01  3.0538018e+00  2.2611427e+01
 -2.1480148e+01 -5.3271384e+00  7.7075334e+00 -1.5234414e+01
 -3.1781507e+00  3.0444753e+00 -1.1134632e+01  1.1179224e+00
  6.2669072e+00 -3.3031030e+00  3.3134091e+00  7.2210532e-01
 -7.7160597e+00  3.1754233e-02 -1.5554333e+00 -7.3069110e+00
 -4.2144164e-01 -3.0240231e+00 -7.7981415e+00 -9.2937464e-01
 -2.0168028e+00 -5.0379786e+00]",discomfort
"[-3.0414453e+02  1.3753151e+02 -4.8086357e+01 -1.2277830e+01
  6.5513282e+00 -3.7877007e+01 -6.8887396e+00  1.4617408e+01
 -1.3805040e+01 -5.9978838e+00  2.7881424e+00 -1.3793764e+01
 -7.6285100e+00 -3.1676698e+00 -1.3908905e+01 -6.9474225e+00
 -4.1150328e-02  1.3608207e-01  1.1428296e+01  1.2051304e+01
  8.0988042e-02 -3.1042149e+00 -7.1091876e+00 -1.0034773e+01
 -2.2472470e+00 -5.9975421e-01 -5.0625620e+00 -3.7682233e+00
 -3.6656146e+00 -3.6987829e+00]",discomfort
"[-5.8622278e+02  1.4013278e+02 -3.0083899e+01  1.0935675e+01
  3.7800827e+01 -1.1388984e+01  1.9459537e+00  1.8748575e+01
 -7.6612725e+00 -1.5008662e+00  9.4752169e+00 -6.8275342e+00
 -3.0518038e+00  3.4582157e+00 -7.2827497e+00  5.8152223e-01
  1.1711513e+01  3.8429329e+00  1.1822196e+00  8.2956329e-02
 -7.9782791e+00 -5.5953808e+00 -5.1307094e-01 -2.5140522e+00
 -2.1174755e+00 -4.2052765e+00 -7.1418715e+00 -1.8921061e+00
 -1.8129777e+00 -7.7823586e+00]",discomfort
"[-342.28952     120.055405   -104.5337      -23.813751     20.003834
  -38.48503       0.3832547    23.145548    -22.60326      -6.9257207
   15.74716     -10.293249    -10.96085      -0.99608094   -7.490691
    1.5610764     4.652268     -3.0122468     7.688794      9.517319
   -4.7776003    -4.4263945    -1.1054131    -3.74849      -1.2757847
   -3.3574083    -6.839382     -2.0515103    -1.265211     -3.3996058 ]",discomfort
"[-4.8883807e+02  1.3860236e+02 -4.5342930e+01 -1.2816395e+01
  1.5009723e+01 -3.0035076e+01 -9.0130367e+00  1.6989832e+01
 -9.3906946e+00 -7.5503311e+00  5.3753514e+00 -9.9470558e+00
 -8.9196243e+00 -5.9838581e-01 -9.4718809e+00 -5.3456969e+00
  3.8368287e+00 -4.5942125e-01  2.4818153e+00  5.6354995e+00
 -2.2608891e+00 -2.0025272e+00  8.6870342e-01 -3.5955782e+00
 -1.4406742e+00  1.0406693e+00 -4.2243977e+00 -3.6599584e+00
 -8.4559232e-01 -3.6333861e+00]",discomfort
"[-2.6564914e+02  1.3441496e+02 -9.6223511e+01 -1.9944441e+01
  1.3617352e+01 -4.2273296e+01  4.0972676e+00  1.7961351e+01
 -2.8440104e+01 -2.4514017e+00  9.9446030e+00 -2.4127050e+01
 -6.7623506e+00  9.2018614e+00 -1.1651779e+01 -2.2350018e+00
  1.0979747e+01  5.2597356e-01  2.6572771e+00  2.3246634e+00
 -6.6805382e+00  1.6992001e-01  3.1095998e+00 -3.4096563e+00
 -1.7434746e+00 -3.1286769e+00 -4.8780336e+00  7.1660250e-01
 -2.6682403e+00 -7.4333282e+00]",discomfort
"[-2.2619237e+02  1.6277248e+02 -9.7486343e+01 -3.6685188e+01
  5.2874599e+00 -4.2477509e+01 -3.9570372e+00  7.7280402e+00
 -2.6708061e+01  1.3614122e+00  7.6232901e+00 -2.1501377e+01
 -2.0809674e+00  6.4304838e+00 -9.5567064e+00  7.2311139e+00
  9.7854757e+00 -8.0503235e+00  1.5621970e+00  3.6810932e+00
 -7.1823092e+00  1.7492936e+00  1.4082700e+00 -9.2830439e+00
 -2.7600787e+00 -4.9751061e-01 -4.2302442e+00  1.7180372e+00
  2.2326726e-01 -3.4606462e+00]",discomfort
"[-7.13797791e+02  1.65846497e+02 -5.50632439e+01  1.76671505e+00
  2.26253281e+01 -3.75552025e+01 -2.48124766e+00  1.56122675e+01
 -1.78962078e+01 -1.12419772e+00  4.58165598e+00 -1.51583729e+01
  2.28222203e+00  5.09134769e+00 -1.18316736e+01  2.77180243e-02
  9.08804312e-02 -1.25907211e+01 -1.16511476e+00  1.27710772e+00
 -5.94931936e+00  2.85638905e+00  2.59758592e+00 -3.91021991e+00
  2.97853276e-02 -4.03481150e+00 -6.67325735e+00  9.73502874e-01
 -2.57587266e+00 -6.28777504e+00]",hungry
"[-5.2343182e+02  1.3742322e+02 -1.8293631e+01  1.6314410e-02
  1.8337383e+01 -2.1331781e+01 -9.2188969e+00  9.8657312e+00
 -9.5529137e+00 -7.6192684e+00  9.8301935e-01 -1.1266932e+01
 -7.5624347e+00  2.7013212e-01 -9.6909151e+00 -8.9830084e+00
 -2.2895005e+00 -8.0981350e+00 -8.2350149e+00 -3.8973434e+00
 -7.1642313e+00 -6.1440692e+00 -2.8953476e+00 -5.3787098e+00
 -4.2699947e+00 -2.4408000e+00 -5.6013489e+00 -4.9816756e+00
 -2.8590255e+00 -4.7001481e+00]",hungry
